entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
ENT-000308,1,env_labs_standardized.csv,City of Sarasota Wastewater Treatment Plant Laboratory,,TNI00352,,Sarasota,Florida,,,env_labs,,,,,,,,
ENT-000309,1,env_labs_standardized.csv,City of Sherman Utilities Laboratory,,TNI00072,,Sherman,Texas,,,env_labs,,,,,,,,
ENT-000310,1,env_labs_standardized.csv,City of St. Augustine Water Pollution Control Laboratory,,TNI00353,,St. Augustine,Florida,,,env_labs,,,,,,,,
ENT-000311,1,env_labs_standardized.csv,City of Sunrise Utilities Laboratory,,TNI00354,,Sunrise,Florida,,,env_labs,,,,,,,,
ENT-000312,1,env_labs_standardized.csv,City of Tallahassee Water Quality Laboratory,,TNI00355,,Tallahassee,Florida,,,env_labs,,,,,,,,
ENT-000313,1,env_labs_standardized.csv,City of Tampa Water Quality Laboratory,,TNI00357,,Tampa,Florida,,,env_labs,,,,,,,,
ENT-000314,1,env_labs_standardized.csv,City of Tavares Wastewater Utilities Laboratory,,TNI00358,,Tavares,Florida,,,env_labs,,,,,,,,
ENT-000315,1,env_labs_standardized.csv,City of Texarkana Water Utilities Laboratory,,TNI00123,,Texarkana,Texas,,,env_labs,,,,,,,,
ENT-000316,1,env_labs_standardized.csv,City of The Dalles Water Quality Lab,,TNI00208,,The Dalles,Oregon,,,env_labs,,,,,,,,
ENT-000317,1,env_labs_standardized.csv,City of Titusville - Laboratory Services,,TNI00359,,Titusville,Florida,,,env_labs,,,,,,,,
ENT-000318,1,env_labs_standardized.csv,City of Waco Regional Water Quality Laboratory,,TNI00170,,Waco,Texas,,,env_labs,,,,,,,,
ENT-000319,1,env_labs_standardized.csv,City of West Palm Beach East Central Wastewater Plant,,TNI00361,,West Palm Beach,Florida,,,env_labs,,,,,,,,
ENT-000320,1,env_labs_standardized.csv,City of West Palm Beach Public Utilities Water Laboratory,,TNI00362,,West Palm Beach,Florida,,,env_labs,,,,,,,,
ENT-000321,1,env_labs_standardized.csv,City of Wichita Falls Cypress Environmental Laboratory,,TNI00158,,Wichita Falls,Texas,,,env_labs,,,,,,,,
ENT-000322,1,env_labs_standardized.csv,City of Winter Park Central Utilities Laboratory,,TNI00364,,Winter Park,Florida,,,env_labs,,,,,,,,
ENT-000323,1,env_labs_standardized.csv,City of Woodburn,,TNI02229,,Woodburn,Oregon,,,env_labs,,,,,,,,
ENT-000324,1,env_labs_standardized.csv,"CITY OF YONKERS, BUREAU OF WATER'S LABORATORY",,TNI01463,,YONKERS,New York,,,env_labs,,,,,,,,
ENT-000325,1,env_labs_standardized.csv,Clackamas River Water Drinking Water Quality Laboratory,,TNI00210,,Clackamas,Oregon,,,env_labs,,,,,,,,
ENT-000326,1,env_labs_standardized.csv,Clackamas Water Environment Services-Water Quality Laboratory,,TNI00209,,Oregon City,Oregon,,,env_labs,,,,,,,,
ENT-000327,1,env_labs_standardized.csv,Clay County Utility Authority Environmental Laboratory,,TNI02953,,Middleburg,Florida,,,env_labs,,,,,,,,
ENT-000328,1,env_labs_standardized.csv,"Clean Air Engineering, Inc.",,TNI00173,,Palatine,Illinois,,,env_labs,,,,,,,,
ENT-000329,1,env_labs_standardized.csv,"Clean Harbors Aragonite, LLC",,TNI01971,,Dugway,Utah,,,env_labs,,,,,,,,
ENT-000330,1,env_labs_standardized.csv,CLEAN HARBORS EAST CORPORATE LABORATORY,,TNI02789,,BALTIMORE,Maryland,,,env_labs,,,,,,,,
ENT-000331,1,env_labs_standardized.csv,"Clean Harbors Environmental Services, Inc.",,TNI01972,,Kimball,Nebraska,,,env_labs,,,,,,,,
ENT-000332,1,env_labs_standardized.csv,"Clean Harbors Grassy Mountain, LLC",,TNI01973,,Clive,Utah,,,env_labs,,,,,,,,
ENT-000333,1,env_labs_standardized.csv,Cloquet Water Laboratory c/o Cloquet City Hall,,TNI01155,,Duluth,Minnesota,,,env_labs,,,,,,,,
ENT-000334,1,env_labs_standardized.csv,"CNS, LLC Y-12 Analytical Chemistry Organization Laboratory",,TNI01960,,Oak Ridge,Tennessee,,,env_labs,,,,,,,,
ENT-000335,1,env_labs_standardized.csv,"Coastal Bioanalysts, Inc.",,TNI01257,,Gloucester,Virginia,,,env_labs,,,,,,,,
ENT-000336,1,env_labs_standardized.csv,Collier County Pollution Control and Prevention Department Laboratory,,TNI00366,,Naples,Florida,,,env_labs,,,,,,,,
ENT-000337,1,env_labs_standardized.csv,Collier County Regional Water Plant Laboratory,,TNI00367,,Naples,Florida,,,env_labs,,,,,,,,
ENT-000338,1,env_labs_standardized.csv,Collier County Water Reclamation Laboratory,,TNI00368,,Naples,Florida,,,env_labs,,,,,,,,
ENT-000339,1,env_labs_standardized.csv,Columbia Laboratories - Portland,,TNI02840,,Portland,Oregon,,,env_labs,,,,,,,,
ENT-000340,1,env_labs_standardized.csv,Columbia Laboratories Inc.,,TNI00227,,Portland,Oregon,,,env_labs,,,,,,,,
ENT-000341,1,env_labs_standardized.csv,"COMMUNITY SCIENCE INSTITUTE, INC.",,TNI01779,,ITHACA,New York,,,env_labs,,,,,,,,
ENT-000342,1,env_labs_standardized.csv,Compass Minerals,,TNI01919,,Lyons,Kansas,,,env_labs,,,,,,,,
ENT-000343,1,env_labs_standardized.csv,COMPLETE ENVIRONMENTAL TESTING INC,,TNI00373,,STRATFORD,Connecticut,,,env_labs,,,,,,,,
ENT-000344,1,env_labs_standardized.csv,CON ED CO OF NY - EH&S CHEMLAB,,TNI01528,,LONG ISLAND CITY,New York,,,env_labs,,,,,,,,
ENT-000345,1,env_labs_standardized.csv,CONCORD WATER TREATMENT PLANT LABORATORY,,TNI01033,,CONCORD,New Hampshire,,,env_labs,,,,,,,,
ENT-000346,1,env_labs_standardized.csv,CONSOLIDATED LABORATORIES,,TNI01475,,OSWEGO,New York,,,env_labs,,,,,,,,
ENT-000347,1,env_labs_standardized.csv,Continental Water Laboratory,,TNI01214,,Sacramento,California,,,env_labs,,,,,,,,
ENT-000348,1,env_labs_standardized.csv,CONVERSE LABORATORIES INC,,TNI01594,,WATERTOWN,New York,,,env_labs,,,,,,,,
ENT-000349,1,env_labs_standardized.csv,Coos Bay-North Bend Water Board,,TNI00212,,Coos Bay,Oregon,,,env_labs,,,,,,,,
ENT-000350,1,env_labs_standardized.csv,"Core Laboratories, LP",,TNI02258,,Deer Park,Texas,,,env_labs,,,,,,,,
ENT-000351,1,env_labs_standardized.csv,Cornwell Engineering Group Laboratory,,TNI01753,,Newport News,Virginia,,,env_labs,,,,,,,,
ENT-000352,1,env_labs_standardized.csv,Corpus Christi - Nueces County Public Health District Laboratory,,TNI00117,,Corpus Christi,Texas,,,env_labs,,,,,,,,
ENT-000353,1,env_labs_standardized.csv,"Cove Environmental, LLC.",,TNI02371,,Stillwater,Oklahoma,,,env_labs,,,,,,,,
ENT-000354,1,env_labs_standardized.csv,"Crisp Analytical Labs, LLC",,TNI02238,,Carrollton,Texas,,,env_labs,,,,,,,,
ENT-000355,1,env_labs_standardized.csv,"CS Laboratories, Inc.",,TNI02471,,Tigard,Oregon,,,env_labs,,,,,,,,
ENT-000356,1,env_labs_standardized.csv,"CSRA Analytical Laboratories, Inc.",,TNI00375,,Augusta,Georgia,,,env_labs,,,,,,,,
ENT-000357,1,env_labs_standardized.csv,CT Laboratories LLC,,TNI02181,,Baraboo,Wisconsin,,,env_labs,,,,,,,,
ENT-000358,1,env_labs_standardized.csv,Culligan Analytical Laboratory,,TNI02028,,Rosemont,Illinois,,,env_labs,,,,,,,,
ENT-000359,1,env_labs_standardized.csv,CWM CHEMICAL SERVICES LLC,,TNI01685,,MODEL CITY,New York,,,env_labs,,,,,,,,
ENT-000360,1,env_labs_standardized.csv,Dallas County Park Cities Municipal Utility District,,TNI00166,,Dallas,Texas,,,env_labs,,,,,,,,
ENT-000361,1,env_labs_standardized.csv,Dallas Water Utilities - PALS Analytical Laboratory,,TNI02368,,Dallas,Texas,,,env_labs,,,,,,,,
ENT-000362,1,env_labs_standardized.csv,DARRIN FRESH WATER INSTITUTE,,TNI01596,,BOLTON LANDING,New York,,,env_labs,,,,,,,,
ENT-000363,1,env_labs_standardized.csv,Davis County Environmental Health Laboratory,,TNI01975,,Clearfield,Utah,,,env_labs,,,,,,,,
ENT-000364,1,env_labs_standardized.csv,Davy Laboratories,,TNI01089,,La Crosse,Wisconsin,,,env_labs,,,,,,,,
ENT-000365,1,env_labs_standardized.csv,"DB Environmental Laboratories, Inc.",,TNI00379,,Rockledge,Florida,,,env_labs,,,,,,,,
ENT-000366,1,env_labs_standardized.csv,"Deibel BioScience of Oregon, LLC",,TNI02463,,Hood River,Oregon,,,env_labs,,,,,,,,
ENT-000367,1,env_labs_standardized.csv,Delaware State University Water Analysis Group,,TNI02697,,Dover,Delaware,,,env_labs,,,,,,,,
ENT-000368,1,env_labs_standardized.csv,"Department of Water Supply, County of Maui",,TNI01216,,Kahului,Hawaii,,,env_labs,,,,,,,,
ENT-000369,1,env_labs_standardized.csv,Derby Municipal Wastewater Laboratory,,TNI01888,,Derby,Kansas,,,env_labs,,,,,,,,
ENT-000370,1,env_labs_standardized.csv,DERRY WASTEWATER TREATMENT PLANT,,TNI01034,,DERRY,New Hampshire,,,env_labs,,,,,,,,
ENT-000371,1,env_labs_standardized.csv,Desert Research Institute - Environmental Analysis Facility,,TNI00062,,Reno,Nevada,,,env_labs,,,,,,,,
ENT-000372,1,env_labs_standardized.csv,"Destin Water Users, Inc.",,TNI00380,,Destin,Florida,,,env_labs,,,,,,,,
ENT-000373,1,env_labs_standardized.csv,DFW Environmental Laboratories,,TNI02714,,Carrollton,Texas,,,env_labs,,,,,,,,
ENT-000374,1,env_labs_standardized.csv,DIST WATER QUAL OPS NYCDEP DISTRIBUTION LAB,,TNI01602,,CORONA,New York,,,env_labs,,,,,,,,
ENT-000375,1,env_labs_standardized.csv,"Diversified Environmental Laboratories, Inc.",,TNI00381,,Jacksonville,Florida,,,env_labs,,,,,,,,
ENT-000376,1,env_labs_standardized.csv,Division of Consolidated Laboratory Services,,TNI01359,,Richmond,Virginia,,,env_labs,,,,,,,,
ENT-000377,1,env_labs_standardized.csv,Dodge City Municipal Wastewater Laboratory,,TNI01889,,Dodge City,Kansas,,,env_labs,,,,,,,,
ENT-000378,1,env_labs_standardized.csv,DOH-EPH Orange Water Testing Laboratory,,TNI02901,,Orlando,Florida,,,env_labs,,,,,,,,
ENT-000379,1,env_labs_standardized.csv,Don A. Christiansen Regional Water Treatment Plant Laboratory,,TNI02010,,Orem,Utah,,,env_labs,,,,,,,,
ENT-000380,1,env_labs_standardized.csv,Dr. Roy L. Virgin West Water Treatment Lab,,TNI00335,,Miramar,Florida,,,env_labs,,,,,,,,
ENT-000381,1,env_labs_standardized.csv,Drinking Water and Radiation Laboratory,,TNI02708,,Richmond,California,,,env_labs,,,,,,,,
ENT-000382,1,env_labs_standardized.csv,Duchesne Valley Water Treatment Plant Laboratory,,TNI01976,,Duchesne,Utah,,,env_labs,,,,,,,,
ENT-000383,1,env_labs_standardized.csv,Duke Energy Analytical Laboratory,,TNI03053,,Huntersville,North Carolina,,,env_labs,,,,,,,,
ENT-000384,1,env_labs_standardized.csv,DUNKIRK WATER TREATMENT PLANT LAB,,TNI01482,,DUNKIRK,New York,,,env_labs,,,,,,,,
ENT-000385,1,env_labs_standardized.csv,DUNKIRK WWTP LAB,,TNI01462,,DUNKIRK,New York,,,env_labs,,,,,,,,
ENT-000386,1,env_labs_standardized.csv,DUNN PAPER - NATURAL DAM INC.,,TNI01458,,GOUVERNEUR,New York,,,env_labs,,,,,,,,
ENT-000387,1,env_labs_standardized.csv,DUREZ CORPORATION - NIAGARA FALLS PLANT,,TNI01836,,NIAGARA FALLS,New York,,,env_labs,,,,,,,,
ENT-000388,1,env_labs_standardized.csv,"EA Engineering, Science, and Technology - Ecotoxicology Laboratory",,TNI00383,,Hunt Valley,Maryland,,,env_labs,,,,,,,,
ENT-000389,1,env_labs_standardized.csv,"Earth Analytical Sciences, Inc.",,TNI00078,,Beaumont,Texas,,,env_labs,,,,,,,,
ENT-000390,1,env_labs_standardized.csv,EAS INC - EASTERN ANALYTICAL SERVICES INC,,TNI01614,,ELMSFORD,New York,,,env_labs,,,,,,,,
ENT-000391,1,env_labs_standardized.csv,EASI LLC,,TNI01382,,Kenner,Louisiana,,,env_labs,,,,,,,,
ENT-000392,1,env_labs_standardized.csv,"Eastern Research Group, Inc.",,TNI00384,,Morrisville,North Carolina,,,env_labs,,,,,,,,
ENT-000393,1,env_labs_standardized.csv,"Eastex Environmental Laboratory, Inc. - Coldspring",,TNI00065,,Coldspring,Texas,,,env_labs,,,,,,,,
ENT-000394,1,env_labs_standardized.csv,"Eastex Environmental Laboratory, Nacogdoches",,TNI00098,,Nacogdoches,Texas,,,env_labs,,,,,,,,
ENT-000395,1,env_labs_standardized.csv,"Eastman Chemical Company, Environmental Laboratory, Texas Operations",,TNI03078,,Longview,Texas,,,env_labs,,,,,,,,
ENT-000396,1,env_labs_standardized.csv,Eberline Analytical Corporation,,TNI01978,,Oak Ridge,Tennessee,,,env_labs,,,,,,,,
ENT-000397,1,env_labs_standardized.csv,ECOBAT RESOURCES NY QUALITY CONTROL LABORATORY,,TNI02394,,MIDDLETOWN,New York,,,env_labs,,,,,,,,
ENT-000398,1,env_labs_standardized.csv,Ecolytix Environmental Laboratory,,TNI03011,,Stuart,Florida,,,env_labs,,,,,,,,
ENT-000399,1,env_labs_standardized.csv,Ecosystems Research Inst Laboratory,,TNI02002,,Logan,Utah,,,env_labs,,,,,,,,
ENT-000400,1,env_labs_standardized.csv,"EDEN LABORATORY, INC",,TNI02978,,SCHENECTADY,New York,,,env_labs,,,,,,,,
ENT-000401,1,env_labs_standardized.csv,Edwards Aquifer Research and Data Center,,TNI00165,,San Marcos,Texas,,,env_labs,,,,,,,,
ENT-000402,1,env_labs_standardized.csv,El Dorado Wetlands & Water Reclamation Facility,,TNI01892,,El Dorado,Kansas,,,env_labs,,,,,,,,
ENT-000403,1,env_labs_standardized.csv,"Element Materials Technology Fort Wayne, LLC",,TNI02688,,Fort Wayne,Indiana,,,env_labs,,,,,,,,
ENT-000404,1,env_labs_standardized.csv,Element Materials Technology Houston LLC,,TNI00169,,Houston,Texas,,,env_labs,,,,,,,,
ENT-000405,1,env_labs_standardized.csv,Element Materials Technology Lafayette LLC,,TNI01402,,Lafayette,Louisiana,,,env_labs,,,,,,,,
ENT-000406,1,env_labs_standardized.csv,Elevation Diagnostics,,TNI02762,,Aurora,Colorado,,,env_labs,,,,,,,,
ENT-000407,1,env_labs_standardized.csv,ELMA (T) SEWER DISTRICTS-ROLLING GREEN LANE,,TNI01512,,ELMA,New York,,,env_labs,,,,,,,,
ENT-000408,1,env_labs_standardized.csv,ELMIRA WATER BOARD,,TNI01734,,ELMIRA,New York,,,env_labs,,,,,,,,
ENT-000409,1,env_labs_standardized.csv,"EMAX Laboratories, Inc.",,TNI01219,,Torrance,California,,,env_labs,,,,,,,,
ENT-000410,1,env_labs_standardized.csv,Emerald Coast Utilities Authority,,TNI00387,,Pensacola,Florida,,,env_labs,,,,,,,,
ENT-000411,1,env_labs_standardized.csv,"Emerald Transformer PPM, LLC",,TNI01887,,Coffeyville,Kansas,,,env_labs,,,,,,,,
ENT-000412,1,env_labs_standardized.csv,Emporia Municipal Wastewater Laboratory,,TNI01894,,Emporia,Kansas,,,env_labs,,,,,,,,
ENT-000413,1,env_labs_standardized.csv,EMSL ANALYTICAL INC,,TNI01273,,CINNAMINSON,New Jersey,,,env_labs,,,,,,,,
ENT-000414,1,env_labs_standardized.csv,EMSL ANALYTICAL INC,,TNI01732,,DEPEW,New York,,,env_labs,,,,,,,,
ENT-000415,1,env_labs_standardized.csv,EMSL ANALYTICAL INC,,TNI01282,,PISCATAWAY TWP,New Jersey,,,env_labs,,,,,,,,
ENT-000416,1,env_labs_standardized.csv,"EMSL ANALYTICAL, INC",,TNI01331,,LONG ISLAND CITY,New York,,,env_labs,,,,,,,,
ENT-000417,1,env_labs_standardized.csv,"EMSL ANALYTICAL, INC.",,TNI01706,,CARLE PLACE,New York,,,env_labs,,,,,,,,
ENT-000418,1,env_labs_standardized.csv,"EMSL Analytical, Inc.",,TNI02704,,Indianapolis,Indiana,,,env_labs,,,,,,,,
ENT-000419,1,env_labs_standardized.csv,"EMSL ANALYTICAL, INC.",,TNI02516,,MERIDEN,Connecticut,,,env_labs,,,,,,,,
ENT-000420,1,env_labs_standardized.csv,"EMSL Analytical, Inc.",,TNI02497,,New Hope,Minnesota,,,env_labs,,,,,,,,
ENT-000421,1,env_labs_standardized.csv,"EMSL ANALYTICAL, INC.",,TNI02584,,ROCHESTER,New York,,,env_labs,,,,,,,,
ENT-000422,1,env_labs_standardized.csv,"EMSL Analytical, Inc.",,TNI02793,,St. Louis,Missouri,,,env_labs,,,,,,,,
ENT-000423,1,env_labs_standardized.csv,"EMSL Analytical, Inc. - FL",,TNI00389,,North Miami Beach,Florida,,,env_labs,,,,,,,,
ENT-000424,1,env_labs_standardized.csv,"EMSL Analytical, Inc. - Houston",,TNI00154,,Houston,Texas,,,env_labs,,,,,,,,
ENT-000425,1,env_labs_standardized.csv,"EMSL Analytical, Inc. - Indianapolis",,TNI02705,,Indianapolis,Indiana,,,env_labs,,,,,,,,
ENT-000426,1,env_labs_standardized.csv,"EMSL Analytical, Inc. - Orlando",,TNI00390,,Orlando,Florida,,,env_labs,,,,,,,,
ENT-000427,1,env_labs_standardized.csv,ENDICOTT WASTEWATER TREATMENT,,TNI01551,,ENDICOTT,New York,,,env_labs,,,,,,,,
ENT-000428,1,env_labs_standardized.csv,ENDYNE INC (#2037),,TNI01038,,LEBANON,New Hampshire,,,env_labs,,,,,,,,
ENT-000429,1,env_labs_standardized.csv,ENDYNE INC WILLISTON VT,,TNI01671,,WILLISTON,Vermont,,,env_labs,,,,,,,,
ENT-000430,1,env_labs_standardized.csv,"ENDYNE, INC",,TNI01831,,LAKE GEORGE,New York,,,env_labs,,,,,,,,
ENT-000431,1,env_labs_standardized.csv,Energy Laboratories Inc.,,TNI00391,,Casper,Wyoming,,,env_labs,,,,,,,,
ENT-000432,1,env_labs_standardized.csv,"Energy Laboratories, Inc. - MT",,TNI00393,,Billings,Montana,,,env_labs,,,,,,,,
ENT-000433,1,env_labs_standardized.csv,"Engel Water Testing, Inc.",,TNI01073,,Minnetrista,Minnesota,,,env_labs,,,,,,,,
ENT-000434,1,env_labs_standardized.csv,Englewood Water District,,TNI00316,,Englewood,Florida,,,env_labs,,,,,,,,
ENT-000435,1,env_labs_standardized.csv,"Entech Engineering, Inc.",,TNI00115,,League City,Texas,,,env_labs,,,,,,,,
ENT-000436,1,env_labs_standardized.csv,Enthalpy Analtytical LLC,,TNI01387,,Durham,North Carolina,,,env_labs,,,,,,,,
ENT-000437,1,env_labs_standardized.csv,Enthalpy Analytical LLC,,TNI02486,,Wilmington,North Carolina,,,env_labs,,,,,,,,
ENT-000438,1,env_labs_standardized.csv,ENVIRO TESTING/KEYSTONE MATERIAL TESTING (LLC),,TNI01690,,BINGHAMTON,New York,,,env_labs,,,,,,,,
ENT-000439,1,env_labs_standardized.csv,"Envirodyne Laboratories, Inc.",,TNI00056,,Stafford,Texas,,,env_labs,,,,,,,,
ENT-000440,1,env_labs_standardized.csv,Environmental  Sciences And Toxicology Laboratory,,TNI01431,,New York,New York,,,env_labs,,,,,,,,
ENT-000441,1,env_labs_standardized.csv,Environmental Analytical Service,,TNI02440,,San Luis Obispo,California,,,env_labs,,,,,,,,
ENT-000442,1,env_labs_standardized.csv,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",,TNI01820,,NEW YORK,New York,,,env_labs,,,,,,,,
ENT-000443,1,env_labs_standardized.csv,Environmental Enterprises USA Inc,,TNI01386,,Slidell,Louisiana,,,env_labs,,,,,,,,
ENT-000444,1,env_labs_standardized.csv,"Environmental Hazards Services, L L C",,TNI01759,,Richmond,Virginia,,,env_labs,,,,,,,,
ENT-000445,1,env_labs_standardized.csv,ENVIRONMENTAL LABWORKS  INC,,TNI01612,,MARLBORO,New York,,,env_labs,,,,,,,,
ENT-000446,1,env_labs_standardized.csv,"Environmental Monitoring Laboratory, LLC",,TNI00042,,Hillsboro,Texas,,,env_labs,,,,,,,,
ENT-000447,1,env_labs_standardized.csv,"Environmental Monitoring, Inc.",,TNI01263,,Norton,Virginia,,,env_labs,,,,,,,,
ENT-000448,1,env_labs_standardized.csv,"Environmental Quality Laboratories, Inc. - PR",,TNI00402,,Bayamon,Puerto Rico,,,env_labs,,,,,,,,
ENT-000449,1,env_labs_standardized.csv,ENVIRONMENTAL QUALITY TESTING LABORATORY,,TNI02401,,WASHINGTON,District of Columbia,,,env_labs,,,,,,,,
ENT-000450,1,env_labs_standardized.csv,Environmental Reagent Service,,TNI00403,,Ft. Lauderdale,Florida,,,env_labs,,,,,,,,
ENT-000451,1,env_labs_standardized.csv,Environmental Resource Analysts - AL,,TNI00405,,Auburn,Alabama,,,env_labs,,,,,,,,
ENT-000452,1,env_labs_standardized.csv,Environmental Services Company Inc,,TNI02498,,Little Rock,Arkansas,,,env_labs,,,,,,,,
ENT-000453,1,env_labs_standardized.csv,"Environmental Systems Service, LTD.- Culpeper",,TNI01246,,Culpeper,Virginia,,,env_labs,,,,,,,,
ENT-000454,1,env_labs_standardized.csv,"Environmental Testing Group, Inc.",,TNI00407,,Bentonville,Arkansas,,,env_labs,,,,,,,,
ENT-000455,1,env_labs_standardized.csv,"Environmental Testing Laboratories, Inc.",,TNI00408,,Thomasville,Georgia,,,env_labs,,,,,,,,
ENT-000456,1,env_labs_standardized.csv,"ENVIROSCIENCE CONSULTANTS, LLC",,TNI01749,,RONKONKOMA,New York,,,env_labs,,,,,,,,
ENT-000457,1,env_labs_standardized.csv,ENVIROSCIENCE INC.,,TNI02792,,STOW,Ohio,,,env_labs,,,,,,,,
ENT-000458,1,env_labs_standardized.csv,Envirosource Corp. dba Green Analytical Laboratories,,TNI02259,,Durango,Colorado,,,env_labs,,,,,,,,
ENT-000459,1,env_labs_standardized.csv,"Envirotech, Inc.",,TNI02505,,Farmington,New Mexico,,,env_labs,,,,,,,,
ENT-000460,1,env_labs_standardized.csv,EPA Region 9 Field Services Support Center,,TNI00238,,Hayward,California,,,env_labs,,,,,,,,
ENT-000461,1,env_labs_standardized.csv,ERD Water LLC,,TNI00404,,Orlando,Florida,,,env_labs,,,,,,,,
ENT-000462,1,env_labs_standardized.csv,ERIE 1 BOCES,,TNI01705,,WEST SENECA,New York,,,env_labs,,,,,,,,
ENT-000463,1,env_labs_standardized.csv,ERIE COUNTY PUBLIC HEALTH LABORATORY,,TNI01555,,BUFFALO,New York,,,env_labs,,,,,,,,
ENT-000464,1,env_labs_standardized.csv,ERIE COUNTY SOUTHTOWNS AGENCY,,TNI01534,,BUFFALO,New York,,,env_labs,,,,,,,,
ENT-000465,1,env_labs_standardized.csv,ERT/REAC LABORATORY,,TNI01280,,EDISON,New Jersey,,,env_labs,,,,,,,,
ENT-000466,1,env_labs_standardized.csv,Escambia County Water Quality Laboratory,,TNI02441,,Pensacola,Florida,,,env_labs,,,,,,,,
ENT-000467,1,env_labs_standardized.csv,"ETT Environmental, Inc.",,TNI00409,,Greer,South Carolina,,,env_labs,,,,,,,,
ENT-000468,1,env_labs_standardized.csv,Eurofins - Midland,,TNI00163,,Midland,Texas,,,env_labs,,,,,,,,
ENT-000469,1,env_labs_standardized.csv,Eurofins Albuquerque,,TNI00218,,Albuquerque,New Mexico,,,env_labs,,,,,,,,
ENT-000470,1,env_labs_standardized.csv,Eurofins Arkansas,,TNI01373,,Little Rock,Arkansas,,,env_labs,,,,,,,,
ENT-000471,1,env_labs_standardized.csv,"EUROFINS ASCEND CLINICAL, LLC",,TNI02813,,SUNNYVALE,California,,,env_labs,,,,,,,,
ENT-000472,1,env_labs_standardized.csv,Eurofins Atlanta,,TNI00267,,Atlanta,Georgia,,,env_labs,,,,,,,,
ENT-000473,1,env_labs_standardized.csv,EUROFINS AUBURN (#2501),,TNI01021,,AUBURN,Maine,,,env_labs,,,,,,,,
ENT-000474,1,env_labs_standardized.csv,Eurofins Bend,,TNI02413,,Bend,Oregon,,,env_labs,,,,,,,,
ENT-000475,1,env_labs_standardized.csv,EUROFINS BUFFALO,,TNI01424,,AMHERST,New York,,,env_labs,,,,,,,,
ENT-000476,1,env_labs_standardized.csv,"Eurofins Built Environment Testing Central, LLC - Houston, TX",,TNI02597,,Pasadena,Texas,,,env_labs,,,,,,,,
ENT-000477,1,env_labs_standardized.csv,EUROFINS BUILT ENVIRONMENT TESTING EAST,,TNI02663,,CHERRY HILL,New Jersey,,,env_labs,,,,,,,,
ENT-000478,1,env_labs_standardized.csv,EUROFINS BUILT ENVIRONMENT TESTING EAST LLC - CARY NC,,TNI02581,,CARY,North Carolina,,,env_labs,,,,,,,,
ENT-000479,1,env_labs_standardized.csv,Eurofins Built Environment Testing – Pasadena,,TNI02109,,Pasadena,Texas,,,env_labs,,,,,,,,
ENT-000480,1,env_labs_standardized.csv,Eurofins Calscience,,TNI01210,,Tustin,California,,,env_labs,,,,,,,,
ENT-000481,1,env_labs_standardized.csv,Eurofins Calscience Irvine,,TNI01228,,Irvine,California,,,env_labs,,,,,,,,
ENT-000482,1,env_labs_standardized.csv,Eurofins Cedar Falls,,TNI00232,,Cedar Falls,Iowa,,,env_labs,,,,,,,,
ENT-000483,1,env_labs_standardized.csv,Eurofins Chicago,,TNI02053,,Tinley Park,Illinois,,,env_labs,,,,,,,,
ENT-000484,1,env_labs_standardized.csv,Eurofins Cleveland,,TNI00592,,Barberton,Ohio,,,env_labs,,,,,,,,
ENT-000485,1,env_labs_standardized.csv,Eurofins Columbia,,TNI02554,,Irmo,South Carolina,,,env_labs,,,,,,,,
ENT-000486,1,env_labs_standardized.csv,EUROFINS CONCORD (#1012),,TNI01037,,CONCORD,New Hampshire,,,env_labs,,,,,,,,
ENT-000487,1,env_labs_standardized.csv,Eurofins Corpus Christi,,TNI00022,,Corpus Christi,Texas,,,env_labs,,,,,,,,
ENT-000488,1,env_labs_standardized.csv,Eurofins Corvallis,,TNI00224,,Corvallis,Oregon,,,env_labs,,,,,,,,
ENT-000489,1,env_labs_standardized.csv,Eurofins Dallas,,TNI00080,,Dallas,Texas,,,env_labs,,,,,,,,
ENT-000490,1,env_labs_standardized.csv,Eurofins Denver,,TNI00010,,Arvada,Colorado,,,env_labs,,,,,,,,
ENT-000491,1,env_labs_standardized.csv,EUROFINS DERRY (#1015),,TNI01043,,DERRY,New Hampshire,,,env_labs,,,,,,,,
ENT-000492,1,env_labs_standardized.csv,"EUROFINS DRINKING WATER AND WASTEWATER CENTRAL, LLC",,TNI01646,,MARION,Ohio,,,env_labs,,,,,,,,
ENT-000493,1,env_labs_standardized.csv,"Eurofins Eaton Analytical, LLC - Pomona",,TNI02760,,Pomona,California,,,env_labs,,,,,,,,
ENT-000494,1,env_labs_standardized.csv,EUROFINS EDISON,,TNI01281,,EDISON,New Jersey,,,env_labs,,,,,,,,
ENT-000495,1,env_labs_standardized.csv,Eurofins El Paso,,TNI00032,,El Paso,Texas,,,env_labs,,,,,,,,
ENT-000496,1,env_labs_standardized.csv,EUROFINS ENVIRONMENT TESTING CANADA INC (#2248),,TNI02805,,Ottawa,Ontario,,,env_labs,,,,,,,,
ENT-000497,1,env_labs_standardized.csv,Eurofins Environment Testing Ecotoxicology,,TNI00021,,Carrollton,Texas,,,env_labs,,,,,,,,
ENT-000498,1,env_labs_standardized.csv,Eurofins Environment Testing North Central,,TNI02593,,Cleveland,Ohio,,,env_labs,,,,,,,,
