company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
"INNOVAPREP, LLC",,1R41ES038047-01,,Drexel,MO,647428329,,nih_reporter,,David S Alburty,,,,,,
"AUTONOMOUS THERAPEUTICS, INC.",,1R44AI186871-01A1,,Silver Spring,MD,209021643,,nih_reporter,,Timothy  Notton,,,,,,
"ARTERY THERAPEUTICS, INC.",,1R44AG092185-01A1,,San Ramon,CA,945832691,,nih_reporter,,Jan  Johansson,,,,,,
SOCIALRX INC,,1R44AT013552-01,,Atlanta,GA,303038,,nih_reporter,,Dawn  Mcdaniel,,,,,,
"NORTHSTAR GENOMICS, LLC",,1R41AR086049-01A1,,Eagan,MN,551223138,,nih_reporter,,Mary G Garry,,,,,,
ACTIOX LLC,,1R43HL182540-01,,Thousand Oaks,CA,913601634,,nih_reporter,,Farshad  Tehrani,,,,,,
"LAZARUS 3D, INC.",,1R43HL182462-01,,Philomath,OR,97370,,nih_reporter,,Tyler  Kelly,,,,,,
"RERX THERAPEUTICS, INC",,1R44DK142483-01A1,,Berkeley,CA,947042518,,nih_reporter,,Prabha  Ibrahim,,,,,,
"VERAMORPH, LLC",,1R44CA306533-01,,Norwood,MA,020624659,,nih_reporter,,Paul Douglas Godfrin,,,,,,
"GLYTR THERAPEUTICS, INC.",,1R42CA302415-01A1,,San Carlos,CA,94070,,nih_reporter,,Michael  Demetriou,,,,,,
"SHIP OF THESEUS, LLC",,1R41CA310331-01,,Eagleville,PA,194034543,,nih_reporter,,Jeremy A Elser,,,,,,
SYNTIS BIO INC,,1R44DK143766-01,,Boston,MA,02125,,nih_reporter,,Vasu V Sethuraman,,,,,,
"TIBA BIOTECH, LLC",,1R43CA298492-01A1,,Cambridge,MA,021421187,,nih_reporter,,Jasdave  Chahal,,,,,,
"RERX THERAPEUTICS, INC",,5R44DK142483-02,,Berkeley,CA,947042518,,nih_reporter,,Prabha  Ibrahim,,,,,,
ZVELT THERAPEUTICS INC.,,2R42DK138551-02,,Marble Cliff,OH,432121180,,nih_reporter,,Lei  Cao,,,,,,
"ANEURYST, INC.",,1R43NS145939-01,,New York,NY,100178601,,nih_reporter,,Frank A Dinenno,,,,,,
"MAIA BIOTECHNOLOGY, INC.",,1R44CA309843-01,,Chicago,IL,606108702,,nih_reporter,,Victor  Zaporojan,,,,,,
"RAMONA OPTICS, INC.",,1R43CA310398-01,,Durham,NC,27701,,nih_reporter,,Mark  Harfouche,,,,,,
CARE4QOL LLC,,1R41NR022031-01,,Albany,NY,122081814,,nih_reporter,,Yuchi  Young,,,,,,
"FIMBRION THERAPEUTICS, INC.",,1R43AI192175-01,,Saint Louis,MO,631082819,,nih_reporter,,Michael Einer Hibbing,,,,,,
ZVELT THERAPEUTICS INC.,,5R42DK138551-03,,Marble Cliff,OH,432121180,,nih_reporter,,Lei  Cao,,,,,,
"INTAILOR BARIATRICS, LLC",,1R41DK143882-01,,Marietta,GA,300622040,,nih_reporter,,David Bernard Bjerken,,,,,,
"THINK THERAPEUTICS, INC.",,1R43CA302015-01A1,,Newton,MA,024582629,,nih_reporter,,David K Gifford,,,,,,
"AVM BIOTECHNOLOGY, LLC",,1R44CA310370-01,,Seattle,WA,981093022,,nih_reporter,,Theresa A Deisher,,,,,,
"CAROLINA INSTRUMENTS, INC.",,1R41MH142265-01,,Chapel Hill,NC,275144331,,nih_reporter,,Ellora  Mctaggart,,,,,,
PERSISTA BIO INC,,1R44DK142496-01A1,,Ithaca,NY,148501141,,nih_reporter,,Linda Ann Tempelman,,,,,,
"MEDIA REZ, LLC",,1R43CA302795-01A1,,Washington,DC,200094310,,nih_reporter,,Daniel J Greenberg,,,,,,
"DRIVE MEDICAL, INC",,1R43DK143858-01A1,,Claremont,CA,917112007,,nih_reporter,,Yan Shi Zhao,,,,,,
TRETHERA CORPORATION,,1R44CA306475-01,,Sherman Oaks,CA,91423,,nih_reporter,,Kenneth  Schultz,,,,,,
INPHASOL INC.,,1R43DK145380-01,,College Station,TX,778400001,,nih_reporter,,Justin Xavier Boeckman,,,,,,
"XYLYX BIO, INC.",,1R44HL182545-01,,Brooklyn,NY,11226,,nih_reporter,,Matthew Dominic Bacchetta,,,,,,
RESELUTE,,1R44AR086730-01,,Durham,NC,277050000,,nih_reporter,,Fioleda Prifti Kesseli,,,,,,
"ALEUTIAN THERAPEUTICS, INC.",,1R41DK142395-01,,Los Angeles,CA,900256177,,nih_reporter,,Christopher  Shen,,,,,,
"CELLIA SCIENCE, INC.",,1R43AI186674-01A1,,Fayetteville,AR,727016948,,nih_reporter,,Amy J Castleman,,,,,,
"AIRALUX MEDICAL, INC.",,1R43HL180242-01A1,,Philadelphia,PA,191042897,,nih_reporter,,Yi-An  Hsieh,,,,,,
"AAVOGEN, INC.",,1R43DK145239-01,,Rockville,MD,208503638,,nih_reporter,,Buel  Rodgers,,,,,,
"DNA NANOBOTS, INC.",,1R43GM161180-01,,Columbus,OH,432052016,,nih_reporter,,Christopher R. Lucas,,,,,,
"AVENTUSOFT, LLC",,1R41GM162038-01,,Boca Raton,FL,334316489,,nih_reporter,,Kaustubh  Kale,,,,,,
"NEW HEALTH SCIENCES, INC.",,1R44HL178006-01A1,,Lexington,MA,02421,,nih_reporter,,Biree  Andemariam,,,,,,
EVOQUANT LLC,,1R43AT013358-01A1,,Chicago,IL,606113441,,nih_reporter,,Chase Madison Clark,,,,,,
"PERFUSION SOLUTIONS, INC.",,1R43HL180089-01A1,,South Euclid,OH,441213661,,nih_reporter,,William A Smith,,,,,,
STARSHIP HEALTH TECHNOLOGIES,,1R41HD117656-01,,Fort Washington,PA,190341729,,nih_reporter,,Pamela J Surkan,,,,,,
OPTIMAL MOBILITY INC,,1R44HD118822-01,,Minnetonka,MN,553451458,,nih_reporter,,Patricia J Mccracken,,,,,,
STARSHIP HEALTH TECHNOLOGIES,,1R41HD117656-01,,Fort Washington,PA,190341729,,nih_reporter,,Pamela J Surkan,,,,,,
"INVIA, LLC",,1R44HL178315-01,,Ann Arbor,MI,481083230,,nih_reporter,,Jonathan Bryan Moody,,,,,,
"VIVERE ONCOTHERAPIES, INC.",,1R41CA301762-01,,Berkeley,CA,94720,,nih_reporter,,Adam J Schieferecke,,,,,,
"GAVIA BIO, LLC",,1R41AI191930-01,,Minneapolis,MN,554552009,,nih_reporter,,Sven-Ulrik  Gorr,,,,,,
CHESAPEAKE GENOMIC SYSTEMS LLC,,1R41GM161305-01,,Halethorpe,MD,212273863,,nih_reporter,,Haibo  Bai,,,,,,
"FLUOROFINDER, LLC",,1R43GM161329-01,,Broomfield,CO,800213569,,nih_reporter,,Daren  Young,,,,,,
ORALMR LLC,,1R41DE035423-01,,Minneapolis,MN,55455,,nih_reporter,,Beth R Groenke,,,,,,
"ENTOX SCIENCES, LLC",,1R41GM161234-01,,Seattle,WA,98195,,nih_reporter,,Timothy P Oneil,,,,,,
"TREKKA THERAPEUTICS, LLC",,1R41DE034604-01A1,,Saint Paul,MN,551212336,,nih_reporter,,Chun  Wang,,,,,,
"RTUTOR, LLC",,1R41HG014101-01A1,,Brookings,SD,570060000,,nih_reporter,,Xijin  Ge,,,,,,
"EIT USA, INC.",,1R41EB038858-01,,Tempe,AZ,852822949,,nih_reporter,,Rosalind J Sadleir,,,,,,
EF THERAPEUTICS CORP.,,1R44CA298522-01,,Tampa,FL,336129220,,nih_reporter,,Gary  Strange,,,,,,
NOUS BIOSCIENCES INC,,1R43DK141298-01A1,,Doylestown,PA,189028400,,nih_reporter,,Kunwar  Shailubhai,,,,,,
PANACEA INTERACTIVE LLC,,1R41GM161136-01,,Moscow,ID,838439664,,nih_reporter,,Tyler  Bland,,,,,,
"OMNECOIL INSTRUMENTS, INC.",,1R41CA278032-01A1,,Lake Oswego,OR,970353648,,nih_reporter,,Fergus V Coakley,,,,,,
"DEEP CREEK PHARMA, LLC",,1R41CA302074-01A1,,Yadkinville,NC,270555624,,nih_reporter,,William H. Gmeiner,,,,,,
PANOME BIO INC,,1R44CA295318-01A1,,Saint Louis,MO,631101110,,nih_reporter,,Ethan  Stancliffe,,,,,,
"SYNTR HEALTH TECHNOLOGIES, LLC",,1R43CA302403-01A1,,Irvine,CA,926170000,,nih_reporter,,Ahmed Nabil Zobi,,,,,,
"ACCURE HEALTH, INC.",,1R43CA298194-01,,Cambridge,MA,021394414,,nih_reporter,,Liyun Jessica Sang,,,,,,
"OBJECTIVE ED, INC.",,1R43EY037574-01,,Wellington,FL,334148306,,nih_reporter,,Marty  Schultz,,,,,,
LACTIGA US INC.,,1R41DK143877-01,,North Brunswick,NJ,08902,,nih_reporter,,Viraj Pramod Mane,,,,,,
KANO THERAPEUTICS INC,,1R44GM159495-01,,Cambridge,MA,02139,,nih_reporter,,Floris Alaska Silvia Engelhardt,,,,,,
"ORALIVA, INC.",,1R41CA298398-01A1,,Naples,FL,341090369,,nih_reporter,,Nicolaos Joseph Christodoulides,,,,,,
CELLCHORUS INC.,,1R43CA298411-01A1,,Houston,TX,772048016,,nih_reporter,,Rebecca L Berdeaux,,,,,,
THE AIRD,,1R43EY037637-01,,Pleasanton,CA,945668484,,nih_reporter,,Jungtae  Rha,,,,,,
"Z BIOTECH, LLC",,1R43GM159462-01,,Aurora,CO,800457337,,nih_reporter,,Jian  Zhang,,,,,,
"KARIS BIO USA, INC.",,1R41HL178334-01A1,,Atlanta,GA,303453952,,nih_reporter,,Young-Sup  Yoon,,,,,,
"NANOPROBES, INC.",,1R43GM159932-01,,Yaphank,NY,119802301,,nih_reporter,,Richard Denis Powell,,,,,,
"PEPTIFORGE, INC",,1R43GM161157-01,,Chicago,IL,60637,,nih_reporter,,Christopher  Basile,,,,,,
"HABITAWARE, INC.",,1R43MH142283-01,,Minneapolis,MN,55415,,nih_reporter,,Christopher A. Flessner,,,,,,
"GALIBRA NEUROSCIENCE, INC.",,1R41NS145933-01,,Chestnut Hill,MA,024673108,,nih_reporter,,Hing Cheong Henry Lee,,,,,,
EMPATHY ROCKS INC,,1R43MH142353-01,,Bellevue,WA,980073900,,nih_reporter,,Alison  Cerezo,,,,,,
"GREENMARK BIOMEDICAL, INC.",,1R43DE035019-01,,East Lansing,MI,488234375,,nih_reporter,,Brian H Clarkson,,,,,,
"SHY THERAPEUTICS, LLC",,1R43AI186577-01A1,,Harrison,NY,105281904,,nih_reporter,,Rebecca Lynn Hutcheson,,,,,,
"SYNVECT, INC.",,1R44AI195189-01,,San Diego,CA,921223713,,nih_reporter,,Nikolay  Kandul,,,,,,
"VORTANT TECHNOLOGIES, LLC",,1R43DC023172-01,,Weaverville,NC,287879374,,nih_reporter,,Philip R Schaefer,,,,,,
"INNOVATIVE DESIGN LABS, INC.",,1R44GM161237-01,,Minneapolis,MN,554144497,,nih_reporter,,Adam  Becker,,,,,,
"IMAGINE SCIENTIFIC, INC.",,1R44CA302210-01A1,,Norwood,MA,02062,,nih_reporter,,Eric  Silver,,,,,,
DOCBOTIC INC,,1R43MH142076-01,,Naperville,IL,605632491,,nih_reporter,,Hannah Leslie Weisman,,,,,,
"EVANESC THERAPEUTICS, INC.",,1R43EB036391-01A1,,Encino,CA,914361524,,nih_reporter,,Timothy J. Brockett,,,,,,
"NEUROLUX, INC.",,1R41HL180172-01,,Champaign,IL,618207460,,nih_reporter,,Cameron  Good,,,,,,
INTEGRATED MEDICAL SENSORS,,1R43DK143874-01,,Irvine,CA,926181916,,nih_reporter,,Narges  Honarvar Nazari,,,,,,
"WALNOT, INC.",,1R41MH139347-01A1,,Newark,DE,197021525,,nih_reporter,,Audrey Kynsella Bowden,,,,,,
"ACPHARIS, INC.",,1R43GM161151-01,,Holliston,MA,017461042,,nih_reporter,,Dmitri  Beglov,,,,,,
CELLFE INC.,,1R43GM161199-01,,Atlanta,GA,303055113,,nih_reporter,,Seyeon  Bae,,,,,,
"BIOSENSICS, LLC",,1R44TR005381-01A1,,Newton,MA,024581080,,nih_reporter,,Jamie Lynn Adams,,,,,,
EYE C BETTER CORP,,1R43EY037593-01,,La Quinta,CA,922539508,,nih_reporter,,Joel M Solano,,,,,,
"MONTANA MOLECULAR, LLC",,1R43CA295295-01A1,,Bozeman,MT,597158250,,nih_reporter,,Thomas E Hughes,,,,,,
"AURICLE, INC",,1R43DC022809-01,,San Francisco,CA,941311210,,nih_reporter,,David Thomas Martel,,,,,,
"MYOLEX, INC.",,1R43CA306431-01,,Brookline,MA,024465252,,nih_reporter,,David P. Dickinson,,,,,,
