lab_name,category_focus,city,state,street_address,contact_name,contact_email,phone_number,website_url,source_registry
CELLTRION,Biologics,Nj - Branchburg,,,,,,https://www.celltrion.com/en-us,BioPharmGuy
LEXICON PHARMACEUTICALS,Biologics,Nj - Bridgewater,,,,,,https://www.lexpharma.com/,BioPharmGuy
SANOFI,Biologics,Nj - Bridgewater,,,,,,https://www.sanofi.com/en,BioPharmGuy
AVOTRES,Biologics,Nj - Cedar Knolls,,,,,,https://www.avotres.com/,BioPharmGuy
ROCKET PHARMACEUTICALS,Biologics,Nj - Cranbury,,,,,,https://rocketpharma.com/,BioPharmGuy
CITIUS ONCOLOGY,Biologics,Nj - Cranford,,,,,,https://www.citiusonc.com/overview/default.aspx,BioPharmGuy
NOVARTIS,Biologics,Nj - East Hanover,,,,,,https://www.novartis.com/,BioPharmGuy
ACROTECH BIOPHARMA,Biologics,Nj - East Windsor,,,,,,https://acrotechbiopharma.com/,BioPharmGuy
NOVAROCK BIOTHERAPEUTICS,Biologics,Nj - Ewing,,,,,,https://www.novarockbio.com,BioPharmGuy
VERITY PHARMACEUTICALS,Biologics,Nj - Ewing,,,,,,https://veritypharma.com/,BioPharmGuy
KEDRION BIOPHARMA,Biologics,Nj - Fort Lee,,,,,,https://www.kedrion.us/,BioPharmGuy
ROYAL BIOLOGICS,Biologics,Nj - Hackensack,,,,,,https://royalbiologics.com/,BioPharmGuy
CELLDEX THERAPEUTICS,Biologics,Nj - Hampton,,,,,,https://celldex.com/,BioPharmGuy
SILENCE THERAPEUTICS,Biologics,Nj - Hoboken,,,,,,https://www.silence-therapeutics.com/home/default.aspx,BioPharmGuy
CLARIS BIO,Biologics,Nj - Jersey City,,,,,,https://clarisbio.com/,BioPharmGuy
SANOFI,Biologics,Nj - Morristown,,,,,,https://www.sanofi.com/en,BioPharmGuy
AIM IMMUNOTECH,Biologics,Nj - New Brunswick,,,,,,https://aimimmuno.com/,BioPharmGuy
BRISTOL MYERS SQUIBB,Biologics,Nj - New Brunswick,,,,,,https://www.bms.com/,BioPharmGuy
VANELTIX,Biologics,Nj - New Brunswick,,,,,,https://vaneltix.com/,BioPharmGuy
ADC THERAPEUTICS,Biologics,Nj - New Providence,,,,,,https://www.adctherapeutics.com/,BioPharmGuy
BIOAEGIS THERAPEUTICS,Biologics,Nj - North Brunswick,,,,,,https://www.bioaegistherapeutics.com/,BioPharmGuy
SKUNKWORX BIO,Biologics,Nj - North Brunswick,,,,,,https://skwxbio.com/,BioPharmGuy
TEVA,Biologics,Nj - Parisppany,,,,,,https://www.tevapharm.com/,BioPharmGuy
FERRING PHARMACEUTICALS,Biologics,Nj - Parsippany,,,,,,https://ferringusa.com/?lang=en,BioPharmGuy
ZIMVIE,Biologics,Nj - Parsippany,,,,,,https://www.zimvie.com/en,BioPharmGuy
BRISTOL MYERS SQUIBB,Biologics,Nj - Pennington,,,,,,https://www.bms.com/,BioPharmGuy
GENMAB,Biologics,Nj - Plainsboro,,,,,,https://www.genmab.com/,BioPharmGuy
ANTIGENIX THERAPEUTICS,Biologics,Nj - Princeton,,,,,,https://www.antigenixthera.com/,BioPharmGuy
EMERGENT BIOSOLUTIONS,Biologics,Nj - Princeton,,,,,,https://www.emergentbiosolutions.com/,BioPharmGuy
KLUS PHARMA,Biologics,Nj - Princeton,,,,,,https://www.kluspharma.com/,BioPharmGuy
MACROTOPE,Biologics,Nj - Princeton,,,,,,https://macrotope.com/,BioPharmGuy
SOLIGENIX,Biologics,Nj - Princeton,,,,,,https://www.soligenix.com/,BioPharmGuy
SONNET BIOTHERAPEUTICS,Biologics,Nj - Princeton,,,,,,https://www.sonnetbio.com/,BioPharmGuy
MERCK,Biologics,Nj - Rahway,,,,,,https://www.merck.com/,BioPharmGuy
ADMA BIOLOGICS,Biologics,Nj - Ramsey,,,,,,https://www.admabiologics.com/,BioPharmGuy
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,Biologics,Nj - Raritan,,,,,,https://www.jnj.com/innovativemedicine,BioPharmGuy
BEONE MEDICINES,Biologics,Nj - Ridgefield Park,,,,,,https://beonemedicines.us/,BioPharmGuy
NAVIGATOR MEDICINES,Biologics,Nj - Scotch Plains,,,,,,https://www.navigatormedicines.com/,BioPharmGuy
SAUVIE,Biologics,Nj - Short Hills,,,,,,https://www.sauviebio.com/,BioPharmGuy
ABHELIX,Biologics,Nj - South Plainfield,,,,,,https://abhelix.com/,BioPharmGuy
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,Biologics,Nj - Titusville,,,,,,https://www.jnj.com/innovativemedicine,BioPharmGuy
BAYER,Biologics,Nj - Whippany,,,,,,https://www.bayer.com/en/,BioPharmGuy
BIOPHAGY,Biologics,Nm - Albuquerque,,,,,,https://biophagy.com/,BioPharmGuy
THERAVAC BIOLOGICS,Biologics,Nm - Albuquerque,,,,,,https://theravacbio.com/,BioPharmGuy
ACD PHARMA,Biologics,Norway - Leknes,,,,,,https://acdpharma.com/en/,BioPharmGuy
AUTHERA,Biologics,Norway - Oslo,,,,,,https://www.authera.bio/,BioPharmGuy
CAEDO ONCOLOGY,Biologics,Norway - Oslo,,,,,,https://www.caedooncology.com/,BioPharmGuy
CALLUNA PHARMA,Biologics,Norway - Oslo,,,,,,https://www.callunapharma.com/,BioPharmGuy
CIRCIO,Biologics,Norway - Oslo,,,,,,https://www.circio.com/en/,BioPharmGuy
THELPER,Biologics,Norway - Oslo,,,,,,https://www.thelper.com/,BioPharmGuy
ZELLUNA IMMUNOTHERAPY,Biologics,Norway - Oslo,,,,,,https://zelluna.com/,BioPharmGuy
ZURA BIO,Biologics,Nv - Henderson,,,,,,https://zurabio.com/,BioPharmGuy
7 PRIMUS BIOSCIENCES,Biologics,Nv - Las Vegas,,,,,,https://7primusbiosciences.com/,BioPharmGuy
ZHITTYA GENESIS MEDICINE,Biologics,Nv - Las Vegas,,,,,,https://www.zgm.care/,BioPharmGuy
SARCOMATRIX THERAPEUTICS,Biologics,Nv - Reno,,,,,,https://sarcomatrix.com/,BioPharmGuy
OLIGOMERIX,Biologics,Ny - Bronx,,,,,,https://oligomerix.com/,BioPharmGuy
APERIAM BIO,Biologics,Ny - Brooklyn,,,,,,https://www.aperiambio.com/,BioPharmGuy
REGENLAB USA,Biologics,Ny - Brooklyn,,,,,,https://regenlabusa.com/,BioPharmGuy
FOR-ROBIN,Biologics,Ny - Buffalo,,,,,,https://for-robin.com/,BioPharmGuy
THERAPYX,Biologics,Ny - Buffalo,,,,,,https://therapyxinc.com/,BioPharmGuy
ANCILIA BIOSCIENCES,Biologics,Ny - Long Island City,,,,,,https://www.anciliabio.com/,BioPharmGuy
RENBIO,Biologics,Ny - Long Island City,,,,,,https://www.renbio.com/,BioPharmGuy
ACTINIUM PHARMACEUTICALS,Biologics,Ny - New York,,,,,,https://www.actiniumpharma.com/,BioPharmGuy
AETHON THERAPEUTICS,Biologics,Ny - New York,,,,,,https://aethontx.com/,BioPharmGuy
ALCEA THERAPEUTICS,Biologics,Ny - New York,,,,,,https://www.alceatx.com/,BioPharmGuy
BELENOS BIOSCIENCES,Biologics,Ny - New York,,,,,,https://belenosbio.com/,BioPharmGuy
BRISTOL MYERS SQUIBB,Biologics,Ny - New York,,,,,,https://www.bms.com/,BioPharmGuy
FREZENT BIOLOGICAL SOLUTIONS,Biologics,Ny - New York,,,,,,https://www.frezent.com/,BioPharmGuy
ICHNOS GLENMARK INNOVATION,Biologics,Ny - New York,,,,,,https://iginnovate.com/,BioPharmGuy
ICHOR BIOLOGICS,Biologics,Ny - New York,,,,,,https://www.ichorbiologics.com/,BioPharmGuy
IN8BIO,Biologics,Ny - New York,,,,,,https://in8bio.com/,BioPharmGuy
INDAPTUS THERAPEUTICS,Biologics,Ny - New York,,,,,,https://indaptusrx.com/,BioPharmGuy
ITB MED,Biologics,Ny - New York,,,,,,https://itb-med.com/,BioPharmGuy
LIRUM THERAPEUTICS,Biologics,Ny - New York,,,,,,https://www.lirumtx.com/,BioPharmGuy
MANHATTAN BIOSOLUTIONS,Biologics,Ny - New York,,,,,,https://manhattanbiosolutions.com/,BioPharmGuy
MEDICOVESTOR,Biologics,Ny - New York,,,,,,https://www.medicovestor.com/,BioPharmGuy
MESOBLAST,Biologics,Ny - New York,,,,,,https://www.mesoblast.com/,BioPharmGuy
OMNICYTE,Biologics,Ny - New York,,,,,,https://www.omnicyte.com/,BioPharmGuy
ONCUSP THERAPEUTICS,Biologics,Ny - New York,,,,,,https://www.oncusptx.com/,BioPharmGuy
ORDAOS BIO,Biologics,Ny - New York,,,,,,https://ordaos.bio/,BioPharmGuy
PFIZER,Biologics,Ny - New York,,,,,,https://www.pfizer.com/,BioPharmGuy
PISTON BIO,Biologics,Ny - New York,,,,,,https://www.pistonbio.com/,BioPharmGuy
SEED THERAPEUTICS,Biologics,Ny - New York,,,,,,https://www.seedtherapeutics.com/,BioPharmGuy
SELLAS LIFE SCIENCES GROUP,Biologics,Ny - New York,,,,,,https://sellaslifesciences.com/,BioPharmGuy
SYNTHIS,Biologics,Ny - New York,,,,,,https://www.synthistx.com/,BioPharmGuy
TFC THERAPEUTICS,Biologics,Ny - New York,,,,,,https://www.tfctx.com/,BioPharmGuy
TIMBERLYNE THERAPEUTICS,Biologics,Ny - New York,,,,,,https://timberlyne-tx.com/,BioPharmGuy
TOURMALINE BIO,Biologics,Ny - New York,,,,,,https://www.tourmalinebio.com/,BioPharmGuy
TRAVERSE BIOTECH,Biologics,Ny - New York,,,,,,https://www.traversebiotech.com/,BioPharmGuy
XALUD THERAPEUTICS,Biologics,Ny - New York,,,,,,https://www.xaludthera.com/,BioPharmGuy
XICONIC PHARMACEUTICALS,Biologics,Ny - New York,,,,,,https://www.xiconicpharma.com/,BioPharmGuy
Y-MABS THERAPEUTICS,Biologics,Ny - New York,,,,,,https://ymabs.com/,BioPharmGuy
YARROW BIOSCIENCE,Biologics,Ny - New York,,,,,,https://www.yarrowbioscience.com/,BioPharmGuy
YIVIVA,Biologics,Ny - New York,,,,,,https://yiviva.com/,BioPharmGuy
PFIZER,Biologics,Ny - Pearl River,,,,,,https://www.pfizer.com/,BioPharmGuy
REGENERON,Biologics,Ny - Rensselaer,,,,,,https://www.regeneron.com/,BioPharmGuy
OYAGEN,Biologics,Ny - Rochester,,,,,,https://oyageninc.com/,BioPharmGuy
VACCINEX,Biologics,Ny - Rochester,,,,,,https://www.vaccinex.com/,BioPharmGuy
ILGEN,Biologics,Ny - Syracuse,,,,,,https://www.ilgenbio.com,BioPharmGuy
REGENERON,Biologics,Ny - Tarrytown,,,,,,https://www.regeneron.com/,BioPharmGuy
CINRX PHARMA,Biologics,Oh - Cincinnati,,,,,,https://cinrx.com/,BioPharmGuy
EIKONOKLASTES THERAPEUTICS,Biologics,Oh - Cincinnati,,,,,,https://eikonoklastes.com/,BioPharmGuy
OPTIMVIA,Biologics,Oh - Cincinnati,,,,,,https://optimvia.com/,BioPharmGuy
TEVA,Biologics,Oh - Cincinnati,,,,,,https://www.tevapharm.com/,BioPharmGuy
ABCON THERAPEUTICS,Biologics,Oh - Cleveland,,,,,,https://www.abcontx.com/,BioPharmGuy
ALLINAIRE THERAPEUTICS,Biologics,Oh - Cleveland,,,,,,https://www.allinaire.com/,BioPharmGuy
ATHERSYS,Biologics,Oh - Cleveland,,,,,,http://www.athersys.com,BioPharmGuy
DIASOME PHARMACEUTICALS,Biologics,Oh - Cleveland,,,,,,https://www.diasome.com/,BioPharmGuy
DISCOVERY THERAPEUTICS CARIBE,Biologics,Oh - Cleveland,,,,,,https://discothera.com/,BioPharmGuy
HAIMA THERAPEUTICS,Biologics,Oh - Cleveland,,,,,,https://www.haimatherapeutics.com/,BioPharmGuy
NOVELMED THERAPEUTICS,Biologics,Oh - Cleveland,,,,,,https://www.novelmed.com/,BioPharmGuy
CLARAMETYX BIOSCIENCES,Biologics,Oh - Columbus,,,,,,https://clarametyx.com/,BioPharmGuy
TRIM-EDICINE,Biologics,Oh - Columbus,,,,,,https://www.trim-edicine.com/,BioPharmGuy
FORGE BIOLOGICS,Biologics,Oh - Grove City,,,,,,https://www.forgebiologics.com/,BioPharmGuy
COARE BIOTECHNOLOGY,Biologics,Ok - Oklahoma City,,,,,,https://coareholdings.com/,BioPharmGuy
TETHEREX PHARMACEUTICALS,Biologics,Ok - Oklahoma City,,,,,,http://www.tetherex.com/,BioPharmGuy
BIOVAXYS,Biologics,On - Etobicoke,,,,,,https://www.biovaxys.com/,BioPharmGuy
ALLARTA LIFE SCIENCE,Biologics,On - Hamilton,,,,,,https://allarta.com/,BioPharmGuy
AMGEN,Biologics,On - Mississauga,,,,,,https://www.amgen.com/,BioPharmGuy
ASTRAZENECA,Biologics,On - Mississauga,,,,,,https://www.astrazeneca.com/,BioPharmGuy
BAYER,Biologics,On - Mississauga,,,,,,https://www.bayer.com/en/,BioPharmGuy
SANOFI,Biologics,On - Mississauga,,,,,,https://www.sanofi.com/en,BioPharmGuy
THERAVAC BIOLOGICS,Biologics,On - Mississauga,,,,,,https://theravacbio.com/,BioPharmGuy
SANOFI,Biologics,On - North York,,,,,,https://www.sanofi.com/en,BioPharmGuy
ESPHERA SYNBIO,Biologics,On - Ottawa,,,,,,https://espherasynbio.ca/,BioPharmGuy
ORION BIOTECHNOLOGY,Biologics,On - Ottawa,,,,,,https://orionbiotechnology.com/,BioPharmGuy
VBI VACCINES,Biologics,On - Ottawa,,,,,,https://www.vbivaccines.com/,BioPharmGuy
ALPHA CANCER TECHNOLOGIES,Biologics,On - Toronto,,,,,,https://alpha-cancer.com/,BioPharmGuy
ARCH BIOPARTNERS,Biologics,On - Toronto,,,,,,https://www.archbiopartners.com/,BioPharmGuy
CTM BIOMEDICAL,Biologics,On - Toronto,,,,,,https://www.ctmbiomedical.com/,BioPharmGuy
EPOK THERAPEUTICS,Biologics,On - Toronto,,,,,,https://epoktherapeutics.com/,BioPharmGuy
HELIX BIOPHARMA,Biologics,On - Toronto,,,,,,https://www.helixbiopharma.com/,BioPharmGuy
LACTIGA,Biologics,On - Toronto,,,,,,https://www.lactiga.com/,BioPharmGuy
MEDEXUS PHARMACEUTICALS,Biologics,On - Toronto,,,,,,https://www.medexus.com/en_US,BioPharmGuy
MEDIPHAGE BIOCEUTICALS,Biologics,On - Toronto,,,,,,https://www.mediphage.ca/,BioPharmGuy
NOTOGEN,Biologics,On - Toronto,,,,,,https://www.notogen.com/,BioPharmGuy
PARADOX IMMUNOTHERAPEUTICS,Biologics,On - Toronto,,,,,,https://www.paradoximmuno.com/,BioPharmGuy
PLANTFORM,Biologics,On - Toronto,,,,,,https://www.plantformcorp.com/,BioPharmGuy
PROMIS NEUROSCIENCES,Biologics,On - Toronto,,,,,,https://www.promisneurosciences.com/,BioPharmGuy
RADIANT BIOTHERAPEUTICS,Biologics,On - Toronto,,,,,,https://www.radiantbio.com/,BioPharmGuy
SATELLOS BIOSCIENCE,Biologics,On - Toronto,,,,,,https://satellos.com/,BioPharmGuy
REZOLUTE,Biologics,Or - Bend,,,,,,https://rezolutebio.com/,BioPharmGuy
GENENTECH,Biologics,Or - Hillsboro,,,,,,https://www.gene.com/,BioPharmGuy
AGONOX,Biologics,Or - Portland,,,,,,http://www.agonox.com,BioPharmGuy
ARONORA,Biologics,Or - Portland,,,,,,https://www.aronora.com/,BioPharmGuy
UBIVAC,Biologics,Or - Portland,,,,,,https://www.ubivac.com/,BioPharmGuy
EMERGENT BIOSOLUTIONS,Biologics,Pa - Berwyn,,,,,,https://www.emergentbiosolutions.com/,BioPharmGuy
SENECA THERAPEUTICS,Biologics,Pa - Blue Bell,,,,,,https://www.senecatherapeutics.com/,BioPharmGuy
OPSIDIO,Biologics,Pa - Bryn Mawr,,,,,,https://www.opsidio.com/,BioPharmGuy
NAVROGEN,Biologics,Pa - Cheyney,,,,,,https://navrogen.com/,BioPharmGuy
TIGER WOUND CARE,Biologics,Pa - Conshohocken,,,,,,https://tigerwoundcare.com/,BioPharmGuy
ELIKSA THERAPEUTICS,Biologics,Pa - Doylestown,,,,,,https://www.eliksa.com/,BioPharmGuy
STEROTHERAPEUTICS,Biologics,Pa - Doylestown,,,,,,https://www.sterotx.com/,BioPharmGuy
IMMUNOME,Biologics,Pa - Exton,,,,,,https://immunome.com/,BioPharmGuy
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,Biologics,Pa - Horsham,,,,,,https://www.jnj.com/innovativemedicine,BioPharmGuy
TARGEPEUTICS,Biologics,Pa - Hummelstown,,,,,,https://targepeutics.com/,BioPharmGuy
SFA THERAPEUTICS,Biologics,Pa - Jenkintown,,,,,,https://sfatherapeutics.com/,BioPharmGuy
CSL BEHRING,Biologics,Pa - King Of Prussia,,,,,,https://www.csl.com/we-are-csl/our-businesses-and-products/csl-behring,BioPharmGuy
MERCK,Biologics,Pa - Lansdale,,,,,,https://www.merck.com/,BioPharmGuy
TAVOTEK BIOTHERAPEUTICS,Biologics,Pa - Lower Gwynedd,,,,,,https://www.tavotek.com/,BioPharmGuy
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,Biologics,Pa - Malvern,,,,,,https://www.jnj.com/innovativemedicine,BioPharmGuy
OCUGEN,Biologics,Pa - Malvern,,,,,,https://ocugen.com/,BioPharmGuy
PHANES BIOTECH,Biologics,Pa - Malvern,,,,,,https://phanesbiotech.com/,BioPharmGuy
UNIQUITY BIO,Biologics,Pa - Malvern,,,,,,https://www.uniquity.com/,BioPharmGuy
GSK,Biologics,Pa - Marietta,,,,,,https://www.gsk.com/en-gb/,BioPharmGuy
ARRIVENT BIOPHARMA,Biologics,Pa - Newtown Square,,,,,,https://arrivent.com/,BioPharmGuy
ADAPTIMMUNE THERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://www.adaptimmune.com/,BioPharmGuy
ALVEUS THERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://alveustx.com/,BioPharmGuy
ARO BIOTHERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://www.arobiotx.com/,BioPharmGuy
AXONOVA MEDICAL,Biologics,Pa - Philadelphia,,,,,,https://axonovamed.com/,BioPharmGuy
BRIACELL THERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://briacell.com/,BioPharmGuy
DISPATCH BIO,Biologics,Pa - Philadelphia,,,,,,https://dispatchbio.com/,BioPharmGuy
GENEOS THERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://www.geneostx.com/,BioPharmGuy
GSK,Biologics,Pa - Philadelphia,,,,,,https://www.gsk.com/en-gb/,BioPharmGuy
HULA THERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://hulatx.com/,BioPharmGuy
RESPANA THERAPEUTICS,Biologics,Pa - Philadelphia,,,,,,https://www.respanatx.com/,BioPharmGuy
TREOVIR,Biologics,Pa - Philadelphia,,,,,,https://treovir.com/,BioPharmGuy
GLOBIN SOLUTIONS,Biologics,Pa - Pittsburgh,,,,,,https://globinsolutions.com/,BioPharmGuy
IMAGINE PHARMA,Biologics,Pa - Pittsburgh,,,,,,https://imaginepharma.com/,BioPharmGuy
NOVASENTA,Biologics,Pa - Pittsburgh,,,,,,https://novasenta.com/,BioPharmGuy
NOVEOME BIOTHERAPEUTICS,Biologics,Pa - Pittsburgh,,,,,,https://noveome.com/,BioPharmGuy
INOVIO PHARMACEUTICALS,Biologics,Pa - Plymouth Meeting,,,,,,https://inovio.com/,BioPharmGuy
ABZYME THERAPEUTICS,Biologics,Pa - Royersford,,,,,,https://abzymetx.com/,BioPharmGuy
MYRIS THERAPEUTICS,Biologics,Pa - Sharpsburg,,,,,,https://www.myristx.com/,BioPharmGuy
HBO2 THERAPEUTICS,Biologics,Pa - Souderton,,,,,,https://www.hbo2therapeutics.com/,BioPharmGuy
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,Biologics,Pa - Spring House,,,,,,https://www.jnj.com/innovativemedicine,BioPharmGuy
ARBUTUS BIOPHARMA,Biologics,Pa - Warminster,,,,,,https://www.arbutusbio.com/,BioPharmGuy
PAPYRUS THERAPEUTICS,Biologics,Pa - West Chester,,,,,,https://papyrustherapeutics.com/,BioPharmGuy
PRODIGY BIOTECH,Biologics,Pa - West Chester,,,,,,https://prodigybiotech.com/,BioPharmGuy
PFIZER,Biologics,Pakistan - Karachi,,,,,,https://www.pfizer.com/,BioPharmGuy
ADAMED,Biologics,Poland - Czosnów,,,,,,https://www.adamed.com/en/main-page,BioPharmGuy
IBSS BIOMED,Biologics,Poland - Krakow,,,,,,https://biomed.pl/en/,BioPharmGuy
CELLIVIA,Biologics,Poland - Poznań,,,,,,https://cellivia.com/en/,BioPharmGuy
AOP ORPHAN DISEASES,Biologics,Poland - Warsaw,,,,,,https://www.aop-health.com/global_en,BioPharmGuy
JJP BIOLOGICS,Biologics,Poland - Warsaw,,,,,,https://jjpbiologics.com/,BioPharmGuy
PFIZER,Biologics,Poland - Warsaw,,,,,,https://www.pfizer.com/,BioPharmGuy
PURE BIOLOGICS,Biologics,Poland - Wroclaw,,,,,,https://purebiologics.com/,BioPharmGuy
IMMUNETHEP,Biologics,Portugal - Cantanhede,,,,,,https://www.immunethep.com/,BioPharmGuy
TECHNOPHAGE,Biologics,Portugal - Lisbon,,,,,,https://technophage.pt/,BioPharmGuy
ABBVIE,Biologics,Pr - Barceloneta,,,,,,https://www.abbviecontractmfg.com/,BioPharmGuy
ELI LILLY,Biologics,Pr - Carolina,,,,,,https://www.lilly.com/,BioPharmGuy
AMGEN,Biologics,Pr - Juncos,,,,,,https://www.amgen.com/,BioPharmGuy
BRISTOL MYERS SQUIBB,Biologics,Pr - Manati,,,,,,https://www.bms.com/,BioPharmGuy
ELI LILLY,Biologics,Pr - Mayaguez,,,,,,https://www.lilly.com/,BioPharmGuy
QEEN BIOTECHNOLOGIES,Biologics,Qc - Gatineau,,,,,,https://qeen-bio.com/,BioPharmGuy
PFIZER,Biologics,Qc - Kirkland,,,,,,https://www.pfizer.com/,BioPharmGuy
GSK,Biologics,Qc - Laval,,,,,,https://www.gsk.com/en-gb/,BioPharmGuy
OLIGO MEDIC,Biologics,Qc - Laval,,,,,,https://www.oligomedic.com/,BioPharmGuy
35PHARMA,Biologics,Qc - Montreal,,,,,,https://www.35pharma.com/,BioPharmGuy
ABILITY BIOTHERAPEUTICS,Biologics,Qc - Montreal,,,,,,https://www.ability.bio/en/,BioPharmGuy
ALETHIA BIOTHERAPEUTICS,Biologics,Qc - Montréal,,,,,,http://alethiabio.com/,BioPharmGuy
EPITOPEA,Biologics,Qc - Montréal,,,,,,https://www.epitopea.com/,BioPharmGuy
KISOJI BIOTECHNOLOGY,Biologics,Qc - Montréal,,,,,,https://www.kisojibiotech.com,BioPharmGuy
NEURENATI THERAPEUTICS,Biologics,Qc - Montreal,,,,,,https://www.neurenati.com/,BioPharmGuy
SEMATHERA,Biologics,Qc - Montréal,,,,,,https://semathera.com/,BioPharmGuy
THERATECHNOLOGIES,Biologics,Qc - Montréal,,,,,,https://theratech.com/,BioPharmGuy
9BIO THERAPEUTICS,Biologics,Qc - Québec,,,,,,https://9biotx.com/,BioPharmGuy
CURA THERAPEUTICS,Biologics,Qc - Saint-Laurent,,,,,,https://www.curatherapeutics.com/,BioPharmGuy
PROTHERA BIOLOGICS,Biologics,Ri - Providence,,,,,,https://www.protherabiologics.com/,BioPharmGuy
AMGEN,Biologics,Ri - West Greenwich,,,,,,https://www.amgen.com/,BioPharmGuy
AOP ORPHAN DISEASES,Biologics,Romania - Bucharest,,,,,,https://www.aop-health.com/global_en,BioPharmGuy
GEROPHARM,Biologics,Russia - Moscow,,,,,,https://geropharm.com/,BioPharmGuy
PHARMAPARK,Biologics,Russia - Moscow,,,,,,http://www.pharmapark.ru/en/,BioPharmGuy
GEROPHARM,Biologics,Russia - St. Petersburg,,,,,,https://geropharm.com/,BioPharmGuy
LEUKOGENE THERAPEUTICS,Biologics,Sc - Charleston,,,,,,https://leukogene.com/,BioPharmGuy
ELASTRIN THERAPEUTICS,Biologics,Sc - Greenville,,,,,,https://www.elastrin.com/,BioPharmGuy
INNOVA THERAPEUTICS,Biologics,Sc - Mt. Pleasant,,,,,,https://www.innovatherapeutics.com/,BioPharmGuy
COSCIENS BIOPHARMA,Biologics,Sc - Summerville,,,,,,https://cosciensbio.com/,BioPharmGuy
IPSEN,Biologics,Sc - Sumter,,,,,,https://www.ipsen.com/,BioPharmGuy
ANTIRADICAL THERAPEUTICS,Biologics,Sd - Sioux Falls,,,,,,https://antiradicaltherapeutics.com/,BioPharmGuy
SAB BIO,Biologics,Sd - Sioux Falls,,,,,,https://www.sab.bio/,BioPharmGuy
ABBVIE,Biologics,Serbia - Belgrade,,,,,,https://www.abbvie.com/,BioPharmGuy
ALBATROZ THERAPEUTICS,Biologics,Singapore - Singapore,,,,,,https://www.albatroztherapeutics.com/,BioPharmGuy
AMGEN,Biologics,Singapore - Singapore,,,,,,https://www.amgen.com/,BioPharmGuy
AXCYNSIS THERAPEUTICS,Biologics,Singapore - Singapore,,,,,,https://axcynsis.com/,BioPharmGuy
BIOSYNGEN,Biologics,Singapore - Singapore,,,,,,https://www.biosyngen.com/,BioPharmGuy
DOTBIO,Biologics,Singapore - Singapore,,,,,,https://www.dotbio.com/,BioPharmGuy
GSK,Biologics,Singapore - Singapore,,,,,,https://www.gsk.com/en-gb/,BioPharmGuy
HUMMINGBIRD BIOSCIENCE,Biologics,Singapore - Singapore,,,,,,https://hummingbirdbioscience.com/,BioPharmGuy
INNOGENE KALBIOTECH,Biologics,Singapore - Singapore,,,,,,https://innogene-kalbiotech.com/,BioPharmGuy
JUNIPER BIOLOGICS,Biologics,Singapore - Singapore,,,,,,https://juniperbiologics.com/,BioPharmGuy
PAIRX BIO,Biologics,Singapore - Singapore,,,,,,https://pairxbio.com/,BioPharmGuy
PFIZER,Biologics,Singapore - Singapore,,,,,,https://www.pfizer.com/,BioPharmGuy
SCG CELL THERAPY,Biologics,Singapore - Singapore,,,,,,https://www.scgcell.com/,BioPharmGuy
AOP ORPHAN DISEASES,Biologics,Slovakia - Bratislava,,,,,,https://www.aop-health.com/global_en,BioPharmGuy
MABPRO,Biologics,Slovakia - Bratislava,,,,,,https://www.mabpro.sk/,BioPharmGuy
SANOFI,Biologics,South Africa - Midrand,,,,,,https://www.sanofi.com/en,BioPharmGuy
ELI LILLY,Biologics,Spain - Alcobendas,,,,,,https://www.lilly.com/,BioPharmGuy
BIOIBERICA,Biologics,Spain - Barcelona,,,,,,https://www.bioiberica.com/en,BioPharmGuy
GRIFOLS,Biologics,Spain - Barcelona,,,,,,https://www.grifols.com/en/home,BioPharmGuy
IPSEN,Biologics,Spain - Barcelona,,,,,,https://www.ipsen.com/,BioPharmGuy
NANOLIGENT,Biologics,Spain - Barcelona,,,,,,https://www.nanoligent.com/,BioPharmGuy
ORIKINE BIO,Biologics,Spain - Barcelona,,,,,,https://www.orikine.bio/,BioPharmGuy
SEPSIA THERAPEUTICS,Biologics,Spain - Barcelona,,,,,,https://sepsia.com/,BioPharmGuy
SERABIOTICS,Biologics,Spain - Barcelona,,,,,,https://serabiotics.com/,BioPharmGuy
MIKROBIOMIK,Biologics,Spain - Bizkaia,,,,,,https://mikrobiomik.net/en/,BioPharmGuy
ONCOMATRYX BIOPHARMA,Biologics,Spain - Derio,,,,,,https://oncomatryx.com/,BioPharmGuy
ADAPTAM THERAPEUTICS,Biologics,Spain - Donostia-San Sebastián,,,,,,https://adaptamtx.com/,BioPharmGuy
INMUNOTEK,Biologics,Spain - Madrid,,,,,,https://www.inmunotek.com/en/,BioPharmGuy
PFIZER,Biologics,Spain - Madrid,,,,,,https://www.pfizer.com/,BioPharmGuy
STAB THERAPEUTICS,Biologics,Spain - Madrid,,,,,,https://stabtherapeutics.com/,BioPharmGuy
