entity_id,source_file,source_record_id,company_name
ENT-005131,04a_biopharmguy_therapeutics_standardized.csv,6a80f22478502bad,ALPHA-9 ONCOLOGY
ENT-005132,04a_biopharmguy_therapeutics_standardized.csv,9cdc96c027c4840b,ASTA BIO
ENT-005133,04a_biopharmguy_therapeutics_standardized.csv,a7a15273c267e8ea,RATIO THERAPEUTICS
ENT-005133,07a_form_d_standardized.csv,0002004792-23-000001,"Ratio Therapeutics, Inc."
ENT-005134,04a_biopharmguy_therapeutics_standardized.csv,1c3f0d97515bdef2,ACTITHERA
ENT-005135,04a_biopharmguy_therapeutics_standardized.csv,1171c69f3b513f64,CONVERGENT THERAPEUTICS
ENT-005135,07a_form_d_standardized.csv,0001978126-24-000001,"Convergent Therapeutics, Inc."
ENT-005136,04a_biopharmguy_therapeutics_standardized.csv,3d360670242d6521,ALPHA TAU MEDICAL
ENT-005137,04a_biopharmguy_therapeutics_standardized.csv,a149dd0470b1f096,MEVION MEDICAL SYSTEMS
ENT-005138,04a_biopharmguy_therapeutics_standardized.csv,460686a1acb86dcb,CURADEL PHARMA
ENT-005139,04a_biopharmguy_therapeutics_standardized.csv,471829eac566eb39,MARIANA ONCOLOGY
ENT-005140,04a_biopharmguy_therapeutics_standardized.csv,62f8e982d5ff39e5,IONETIX
ENT-005140,07a_form_d_standardized.csv,0001672953-24-000001,Ionetix Corp
ENT-005141,04a_biopharmguy_therapeutics_standardized.csv,ea4a177be8b4b9f1,NIOWAVE
ENT-005142,04a_biopharmguy_therapeutics_standardized.csv,0e57944c67f6e4b1,EHMET HEALTH
ENT-005143,04a_biopharmguy_therapeutics_standardized.csv,5991cbd86981f2b4,NUCLEUS RADIOPHARMA
ENT-005143,05a_biopharmguy_cmos_standardized.csv,5991cbd86981f2b4,NUCLEUS RADIOPHARMA
ENT-005144,04a_biopharmguy_therapeutics_standardized.csv,1e1376fd36b861ee,CIVATECH ONCOLOGY
ENT-005145,04a_biopharmguy_therapeutics_standardized.csv,d2743923221475e6,ALPHA TAU MEDICAL
ENT-005146,04a_biopharmguy_therapeutics_standardized.csv,63eeff09612a300d,JUNIPER BIOSCIENCES
ENT-005147,04a_biopharmguy_therapeutics_standardized.csv,3ac9a0ab17fb0efb,BEBIG MEDICAL
ENT-005148,04a_biopharmguy_therapeutics_standardized.csv,6894d924696c0bc5,AVIKO RADIOPHARMACEUTICALS
ENT-005149,04a_biopharmguy_therapeutics_standardized.csv,6f712c551e522e96,NAVIDEA BIOPHARMACEUTICALS
ENT-005150,04a_biopharmguy_therapeutics_standardized.csv,9eaf79811e5fabc1,CURADH MTR
ENT-005151,04a_biopharmguy_therapeutics_standardized.csv,66a342313834defc,JUBILANT RADIOPHARMACIES
ENT-005152,04a_biopharmguy_therapeutics_standardized.csv,7fd284d8735e3a0b,ISOTHERAPEUTICS
ENT-005152,06a_biopharmguy_cros_standardized.csv,7fd284d8735e3a0b,ISOTHERAPEUTICS
ENT-005153,04a_biopharmguy_therapeutics_standardized.csv,5c963b2ce5de81bf,PLUS THERAPEUTICS
ENT-005154,04a_biopharmguy_therapeutics_standardized.csv,63c497f7082a9f6b,RADIOMEDIX
ENT-005155,04a_biopharmguy_therapeutics_standardized.csv,e5a2b4c823f5b81b,RADIOMER THERAPEUTICS
ENT-005156,04a_biopharmguy_therapeutics_standardized.csv,9ffb6b29a1ebcb60,PLUS THERAPEUTICS
ENT-005157,04a_biopharmguy_therapeutics_standardized.csv,c6bc0fce3a5eb540,FUZIONAIRE THERANOSTICS
ENT-005158,04a_biopharmguy_therapeutics_standardized.csv,46c7297804e7361a,SOFIE
ENT-005159,04a_biopharmguy_therapeutics_standardized.csv,7c2dba3cdbe0dd17,PERSPECTIVE THERAPEUTICS
ENT-005159,07a_form_d_standardized.csv,0001437749-24-001858,"Perspective Therapeutics, Inc."
ENT-005160,04a_biopharmguy_therapeutics_standardized.csv,a38562bfe6890f43,NORTHSTAR MEDICAL TECHNOLOGIES
ENT-005161,04a_biopharmguy_therapeutics_standardized.csv,f9e8bf591817fcff,ARCHEUS TECHNOLOGIES
ENT-005162,04a_biopharmguy_therapeutics_standardized.csv,ddf4d8b84c7817cb,BIOLAB HOLDINGS
ENT-005163,04a_biopharmguy_therapeutics_standardized.csv,769ada01f26c350d,AVERY THERAPEUTICS
ENT-005164,04a_biopharmguy_therapeutics_standardized.csv,ebb3752823d84967,FRONTIER BIO
ENT-005165,04a_biopharmguy_therapeutics_standardized.csv,aafdb56c18cb74bb,CORNEA BIOSCIENCES
ENT-005166,04a_biopharmguy_therapeutics_standardized.csv,be352e11583cfac4,PANDORUM TECHNOLOGIES
ENT-005167,04a_biopharmguy_therapeutics_standardized.csv,b5417fe2bbc826b3,ASCENTX MEDICAL
ENT-005167,05a_biopharmguy_cmos_standardized.csv,b5417fe2bbc826b3,ASCENTX MEDICAL
ENT-005168,04a_biopharmguy_therapeutics_standardized.csv,2cfa1a68c28f0c19,TRESTLE BIOTHERAPEUTICS
ENT-005168,08a_ycombinator_standardized.csv,22618,Trestle Biotherapeutics
ENT-005169,04a_biopharmguy_therapeutics_standardized.csv,6aa2c2c0329e4edf,CERAPEDICS
ENT-005170,04a_biopharmguy_therapeutics_standardized.csv,bf8e14515a3bad72,GEL4MED
ENT-005171,04a_biopharmguy_therapeutics_standardized.csv,c80b80bde1d1a6f8,HARVARD APPARATUS REGENERATIVE TECHNOLOGY
ENT-005171,07a_form_d_standardized.csv,0001437749-26-000454,"Harvard Apparatus Regenerative Technology, Inc."
ENT-005172,04a_biopharmguy_therapeutics_standardized.csv,d64193670f786d7b,IVIVA MEDICAL
ENT-005173,04a_biopharmguy_therapeutics_standardized.csv,d5149e37564f0e0b,3-D MATRIX
ENT-005174,04a_biopharmguy_therapeutics_standardized.csv,88ea86d9bd22e869,MIROMATRIX
ENT-005175,04a_biopharmguy_therapeutics_standardized.csv,329fd40cc98fbdd5,PONTE BIOSCIENCES
ENT-005176,04a_biopharmguy_therapeutics_standardized.csv,7c89596f7640707e,VASCUDYNE
ENT-005177,04a_biopharmguy_therapeutics_standardized.csv,b93f30c52fb66035,MAANA DISCOVERIES
ENT-005178,04a_biopharmguy_therapeutics_standardized.csv,fd9794ea48cd23ab,CYTEXORTHO
ENT-005179,04a_biopharmguy_therapeutics_standardized.csv,8da5d1150493bfb7,HUMACYTE
ENT-005180,04a_biopharmguy_therapeutics_standardized.csv,1eba5de802e62586,FESARIUS THERAPEUTICS
ENT-005181,04a_biopharmguy_therapeutics_standardized.csv,54446be5fb8580df,ATREON ORTHOPEDICS
ENT-005182,04a_biopharmguy_therapeutics_standardized.csv,72599810076529f8,GRAFTABLE
ENT-005183,04a_biopharmguy_therapeutics_standardized.csv,5a35312ddcf34f8d,CELLING BIOSCIENCES
ENT-005184,04a_biopharmguy_therapeutics_standardized.csv,47ee4f4b1ff2f005,ENGEN BIO
ENT-005185,04a_biopharmguy_therapeutics_standardized.csv,007459b424f80851,VAXCYTE
ENT-005186,04a_biopharmguy_therapeutics_standardized.csv,77c6a1c0d8566053,GENEXGEN
ENT-005187,04a_biopharmguy_therapeutics_standardized.csv,b6a9736b48d38ec0,VAXART
ENT-005188,04a_biopharmguy_therapeutics_standardized.csv,a9e0fd2b3ba1f019,INVVAX
ENT-005189,04a_biopharmguy_therapeutics_standardized.csv,d479df9d2b349a05,VIVALDI BIOSCIENCES
ENT-005190,04a_biopharmguy_therapeutics_standardized.csv,554c390b2c724ba7,UVAX BIO
ENT-005191,04a_biopharmguy_therapeutics_standardized.csv,6e521aea90deba54,ILIAD BIOTECHNOLOGIES
ENT-005191,07a_form_d_standardized.csv,0002112659-26-000001,"ILIAD BIOTECHNOLOGIES, INC."
ENT-005192,04a_biopharmguy_therapeutics_standardized.csv,aaaf662a3cff7d18,BLUE LAKE BIOTECHNOLOGY
ENT-005193,04a_biopharmguy_therapeutics_standardized.csv,665f67106779e097,CYANVAC
ENT-005194,04a_biopharmguy_therapeutics_standardized.csv,766e82eef8229cf1,GIVAX
ENT-005195,04a_biopharmguy_therapeutics_standardized.csv,2a8fc7c27c8d5f79,INHIBIKASE THERAPEUTICS
ENT-005196,04a_biopharmguy_therapeutics_standardized.csv,d12e28c125fca1fa,VAXSYNA
ENT-005197,04a_biopharmguy_therapeutics_standardized.csv,d53d22bd1e5127b0,PUBLIC HEALTH VACCINES
ENT-005198,04a_biopharmguy_therapeutics_standardized.csv,7fcf99df49e66129,ATTIVARE THERAPEUTICS
ENT-005199,04a_biopharmguy_therapeutics_standardized.csv,00145547933302b2,RATIONAL VACCINES
ENT-005200,04a_biopharmguy_therapeutics_standardized.csv,4c5eb86cd2200dd7,LONGHORN VACCINES
ENT-005201,04a_biopharmguy_therapeutics_standardized.csv,9baa05d70e97e7af,BIOLOGICAL MIMETICS
ENT-005202,04a_biopharmguy_therapeutics_standardized.csv,9c9649f19ad92bb6,MEDIGEN
ENT-005202,06a_biopharmguy_cros_standardized.csv,9c9649f19ad92bb6,MEDIGEN
ENT-005203,04a_biopharmguy_therapeutics_standardized.csv,f948271c1cdf7fc5,VLP THERAPEUTICS
ENT-005204,04a_biopharmguy_therapeutics_standardized.csv,776cf53ff74ce7ca,IMMUNOMIC THERAPEUTICS
ENT-005204,07a_form_d_standardized.csv,0001543256-25-000002,"Immunomic Therapeutics, Inc."
ENT-005205,04a_biopharmguy_therapeutics_standardized.csv,5fa7f10906564163,SANARIA
ENT-005206,04a_biopharmguy_therapeutics_standardized.csv,12cb2c4ebb88738b,SYNTIRON
ENT-005207,04a_biopharmguy_therapeutics_standardized.csv,0e81909dcb9cc17c,IMMUNOPHOTONICS
ENT-005207,07a_form_d_standardized.csv,0001490953-24-000001,"Immunophotonics, Inc."
ENT-005208,04a_biopharmguy_therapeutics_standardized.csv,975807b2f9a8f6d2,OMNIOSE
ENT-005209,04a_biopharmguy_therapeutics_standardized.csv,ccbc2f5cd3873e24,CITRANVI BIOSCIENCES
ENT-005210,04a_biopharmguy_therapeutics_standardized.csv,2106be68e19e4132,TREGTHERAPEUTICS
ENT-005211,04a_biopharmguy_therapeutics_standardized.csv,c8b79ffa4788021a,CLARUS BIOLOGICS
ENT-005212,04a_biopharmguy_therapeutics_standardized.csv,bc7b00daa3cdc077,CALDER BIOSCIENCES
ENT-005213,04a_biopharmguy_therapeutics_standardized.csv,25c6aea77003ee8c,POP BIOTECHNOLOGIES
ENT-005214,04a_biopharmguy_therapeutics_standardized.csv,d8ade14b29676d08,TECHNOVAX
ENT-005215,04a_biopharmguy_therapeutics_standardized.csv,db6397288bb55a96,CODAGENIX
ENT-005215,07a_form_d_standardized.csv,0001567619-23-003847,Codagenix Inc.
ENT-005216,04a_biopharmguy_therapeutics_standardized.csv,6dc6f8c9f09f3c53,PYROJAS
ENT-005217,04a_biopharmguy_therapeutics_standardized.csv,84b1b69dfc9ebe10,AURO VACCINES
ENT-005218,04a_biopharmguy_therapeutics_standardized.csv,19bfe877e0ae1062,PHLIP
ENT-005219,04a_biopharmguy_therapeutics_standardized.csv,d96891c1cf5c5343,ELIOS THERAPEUTICS
ENT-005220,04a_biopharmguy_therapeutics_standardized.csv,3ef3979df6d29844,DYNPORT VACCINES
ENT-005221,04a_biopharmguy_therapeutics_standardized.csv,04322e87e007636c,CUREVO VACCINE
ENT-005222,04a_biopharmguy_therapeutics_standardized.csv,0402821b37ccb6d0,HEXAMER THERAPEUTICS
ENT-005222,07a_form_d_standardized.csv,0001797915-24-000001,"Hexamer Therapeutics, Inc"
ENT-005223,04a_biopharmguy_therapeutics_standardized.csv,61deeb690a29e89b,INVENTPRISE
ENT-005224,04a_biopharmguy_therapeutics_standardized.csv,25de6ee6188c0799,PAI LIFE SCIENCES
ENT-005225,04a_biopharmguy_therapeutics_standardized.csv,c372872efeea8b78,FLUGEN
ENT-005226,04a_biopharmguy_therapeutics_standardized.csv,911d76cf147980ab,IREPERTOIRE
ENT-005227,04a_biopharmguy_therapeutics_standardized.csv,3ea651bf2ae0580b,KAILOS GENETICS
ENT-005228,04a_biopharmguy_therapeutics_standardized.csv,3120b4fba7cdcad3,BIOID GENOMICS
ENT-005229,04a_biopharmguy_therapeutics_standardized.csv,1b27537420a3b5a3,INANOBIO
ENT-005230,04a_biopharmguy_therapeutics_standardized.csv,96b5cffdf3944146,PATHOGENDX
ENT-005231,04a_biopharmguy_therapeutics_standardized.csv,46b93e3bdafd73ec,AMBRY GENETICS
ENT-005232,04a_biopharmguy_therapeutics_standardized.csv,0c7f79879e163f3b,NEOGENOMICS
ENT-005233,04a_biopharmguy_therapeutics_standardized.csv,b873660260908040,NEWOMICS
ENT-005234,04a_biopharmguy_therapeutics_standardized.csv,ff99972141f6082a,COLOR
ENT-005235,04a_biopharmguy_therapeutics_standardized.csv,20a9d34c59afdfc7,ARIMA GENOMICS
ENT-005236,04a_biopharmguy_therapeutics_standardized.csv,7409b823832daa03,BIOSPYDER TECHNOLOGIES
ENT-005237,04a_biopharmguy_therapeutics_standardized.csv,d205349c4d629cc4,DAISY GENOMICS
ENT-005238,04a_biopharmguy_therapeutics_standardized.csv,3151ec497053b021,DNAE
ENT-005239,04a_biopharmguy_therapeutics_standardized.csv,1f9e05889493bf8c,PREDICTIVE BIOLOGY
ENT-005240,04a_biopharmguy_therapeutics_standardized.csv,00bc746999e2b9f8,PROTILLION BIOSCIENCES
ENT-005241,04a_biopharmguy_therapeutics_standardized.csv,d20fda0e7ae83317,TWIST BIOSCIENCE
ENT-005242,04a_biopharmguy_therapeutics_standardized.csv,6bce9034cc2eeb55,UNIVERSAL SEQUENCING TECHNOLOGY
ENT-005243,04a_biopharmguy_therapeutics_standardized.csv,fdb890217516feb1,FULGENT GENETICS
ENT-005244,04a_biopharmguy_therapeutics_standardized.csv,f6537473fd07ea78,NANTOMICS
ENT-005245,04a_biopharmguy_therapeutics_standardized.csv,55dab661ca69a6aa,ANSA BIOTECHNOLOGIES
ENT-005245,07a_form_d_standardized.csv,0001231919-25-000275,"Ansa Biotechnologies, Inc."
ENT-005246,04a_biopharmguy_therapeutics_standardized.csv,f53e3c8d616fce03,CELLANOME
ENT-005246,07a_form_d_standardized.csv,0000905148-26-003005,"Cellanome, Inc."
ENT-005247,04a_biopharmguy_therapeutics_standardized.csv,7d0c7930e65d29cf,ANCHORDX
ENT-005248,04a_biopharmguy_therapeutics_standardized.csv,f71ad8f047ed2173,PARAGON GENOMICS
ENT-005249,04a_biopharmguy_therapeutics_standardized.csv,f432a79bfab6d6e0,ILLUMINA
ENT-005250,04a_biopharmguy_therapeutics_standardized.csv,0e30769b50f4d71b,QUINTARA BIO
ENT-005251,04a_biopharmguy_therapeutics_standardized.csv,f67c02436d6c7ad0,INOCRAS
ENT-005252,04a_biopharmguy_therapeutics_standardized.csv,54bed25f33eedadd,PROGENESIS
ENT-005253,04a_biopharmguy_therapeutics_standardized.csv,72115cecf9228b13,HEXAGON BIO
ENT-005254,04a_biopharmguy_therapeutics_standardized.csv,84ff50dc62afa781,INANOBIO
ENT-005255,04a_biopharmguy_therapeutics_standardized.csv,3d08958472f765e3,CELLECTA
ENT-005255,06a_biopharmguy_cros_standardized.csv,3d08958472f765e3,CELLECTA
ENT-005256,04a_biopharmguy_therapeutics_standardized.csv,53161e7e69aa9d09,INTELLISEQ
ENT-005257,04a_biopharmguy_therapeutics_standardized.csv,b60dafe25f62b73c,ADVANCED CELL DIAGNOSTICS
ENT-005258,04a_biopharmguy_therapeutics_standardized.csv,8c59420e3d937c47,ULTIMA GENOMICS
ENT-005259,04a_biopharmguy_therapeutics_standardized.csv,4b003a85884c0cd5,BIONEXUS
ENT-005260,04a_biopharmguy_therapeutics_standardized.csv,71b2ed8301390037,FABRIC GENOMICS
ENT-005261,04a_biopharmguy_therapeutics_standardized.csv,fd46ed609fd4fb16,GIRIHLET
ENT-005262,04a_biopharmguy_therapeutics_standardized.csv,63660e24228bf380,BENTHIC GENOMICS
ENT-005263,04a_biopharmguy_therapeutics_standardized.csv,6c97ef632c94a86f,MYOME
ENT-005264,04a_biopharmguy_therapeutics_standardized.csv,dbfd3a750b74ec6f,10X GENOMICS
ENT-005265,04a_biopharmguy_therapeutics_standardized.csv,92acd544008eebb5,SEQUILITE GENOMICS
ENT-005266,04a_biopharmguy_therapeutics_standardized.csv,f05ec74b182004d5,CLEAR LABS
ENT-005266,07a_form_d_standardized.csv,0001595806-24-000003,"Clear Labs, Inc."
ENT-005267,04a_biopharmguy_therapeutics_standardized.csv,df2f605b8a1832fe,ELEGEN
ENT-005268,04a_biopharmguy_therapeutics_standardized.csv,dec437986866881f,EPINOMA
ENT-005269,04a_biopharmguy_therapeutics_standardized.csv,e9e054ee45aa112b,NAUTILUS BIOTECHNOLOGY
ENT-005270,04a_biopharmguy_therapeutics_standardized.csv,f7127203d5d356fc,ACTIO BIOSCIENCES
ENT-005271,04a_biopharmguy_therapeutics_standardized.csv,2be9f51bbd12551b,AGENA BIOSCIENCE
ENT-005272,04a_biopharmguy_therapeutics_standardized.csv,e958abebfcc5c16c,ALIDA BIOSCIENCES
ENT-005272,07a_form_d_standardized.csv,0001870548-24-000001,Alida Biosciences Inc.
ENT-005273,04a_biopharmguy_therapeutics_standardized.csv,c5ae35778a649193,CUREMATCH
ENT-005274,04a_biopharmguy_therapeutics_standardized.csv,de17d37d39cac284,ELEMENT BIOSCIENCES
ENT-005275,04a_biopharmguy_therapeutics_standardized.csv,6e8a62016ae43e6b,ETON BIOSCIENCE
ENT-005276,04a_biopharmguy_therapeutics_standardized.csv,cd2b62da6c9d1631,ILLUMINA
ENT-005277,04a_biopharmguy_therapeutics_standardized.csv,11a6cdd823835efd,JUMPCODE GENOMICS
ENT-005277,07a_form_d_standardized.csv,0001785987-24-000001,"JumpCode Genomics, Inc."
ENT-005278,04a_biopharmguy_therapeutics_standardized.csv,2f00c817e44bb884,MICROPURE GENOMICS
ENT-005279,04a_biopharmguy_therapeutics_standardized.csv,ed9a685f7df69911,NAUTILUS BIOTECHNOLOGY
ENT-005280,04a_biopharmguy_therapeutics_standardized.csv,e58e4b7e7f50938a,NEXOVA BIOSCIENCES
ENT-005280,06a_biopharmguy_cros_standardized.csv,e58e4b7e7f50938a,NEXOVA BIOSCIENCES
ENT-005281,04a_biopharmguy_therapeutics_standardized.csv,cb7fc2bcc68f6cec,ONSITEGENE
ENT-005282,04a_biopharmguy_therapeutics_standardized.csv,c8bf459522a1e9ff,RETROGEN
ENT-005283,04a_biopharmguy_therapeutics_standardized.csv,3d6643658bec2480,RYBODYN
ENT-005284,04a_biopharmguy_therapeutics_standardized.csv,399fd1402cc6423b,SINGULAR GENOMICS
ENT-005285,04a_biopharmguy_therapeutics_standardized.csv,93ff1909b20de355,BLANK BIO
ENT-005285,08a_ycombinator_standardized.csv,30613,Blank Bio
ENT-005286,04a_biopharmguy_therapeutics_standardized.csv,c7efa47967923fe2,NEBULA GENOMICS
ENT-005287,04a_biopharmguy_therapeutics_standardized.csv,06f58b8f7c5fe5af,SCIGENOM
ENT-005288,04a_biopharmguy_therapeutics_standardized.csv,67a445c383ad3e5f,ALTUS LIFE SCIENCE
ENT-005289,04a_biopharmguy_therapeutics_standardized.csv,9db2cb0ca66d63d4,CIPHEROME
ENT-005290,04a_biopharmguy_therapeutics_standardized.csv,9ce44e39412dd6d9,EDGE BIOSYSTEMS
ENT-005291,04a_biopharmguy_therapeutics_standardized.csv,89639b8715c61b1d,ENGINE BIOSCIENCES
ENT-005292,04a_biopharmguy_therapeutics_standardized.csv,0a801700849b4426,HELIX
ENT-005293,04a_biopharmguy_therapeutics_standardized.csv,6d40745ac4eef4e7,MAVERIX BIOMICS
ENT-005294,04a_biopharmguy_therapeutics_standardized.csv,85401faacf8ae4e2,PROGNOMIQ
ENT-005295,04a_biopharmguy_therapeutics_standardized.csv,f9c2d56082a11f35,LUMINARY GENETICS
ENT-005296,04a_biopharmguy_therapeutics_standardized.csv,c777634b9479ec9e,REALSEQ BIOSCIENCES
ENT-005297,04a_biopharmguy_therapeutics_standardized.csv,bef9b142f6e22375,CANTATA BIO
ENT-005298,04a_biopharmguy_therapeutics_standardized.csv,3d5302ff2c27806b,CLARET BIOSCIENCE
ENT-005299,04a_biopharmguy_therapeutics_standardized.csv,de62f5b0a7aa4ad8,SIMPLIFY GENOMICS
ENT-005300,04a_biopharmguy_therapeutics_standardized.csv,9f5a705f9d934863,ABIOSCIENCES
ENT-005300,06a_biopharmguy_cros_standardized.csv,9f5a705f9d934863,ABIOSCIENCES
ENT-005301,04a_biopharmguy_therapeutics_standardized.csv,f15c34726822268c,CPTX
ENT-005302,04a_biopharmguy_therapeutics_standardized.csv,21493a70a20f10cf,MISSION BIO
ENT-005303,04a_biopharmguy_therapeutics_standardized.csv,7b7ed7046b06b8b8,NEWLIMIT
ENT-005304,04a_biopharmguy_therapeutics_standardized.csv,92e95e9934d27bf7,TWIST BIOSCIENCE
ENT-005305,04a_biopharmguy_therapeutics_standardized.csv,d1dc08bd10ac1183,ATILA BIOSYSTEMS
ENT-005306,04a_biopharmguy_therapeutics_standardized.csv,7f0ea7835d3be3fe,PHARMOZYME
ENT-005307,04a_biopharmguy_therapeutics_standardized.csv,1f2a529014ff26f8,DXTERITY
ENT-005308,04a_biopharmguy_therapeutics_standardized.csv,4abd3d5d8e47aae5,PROGENABIOME
ENT-005309,04a_biopharmguy_therapeutics_standardized.csv,bcff36e14a5d7647,CIRENA
ENT-005310,04a_biopharmguy_therapeutics_standardized.csv,3a49c6755f06c3c6,BIOREALM
ENT-005311,04a_biopharmguy_therapeutics_standardized.csv,af66f9e98b9325da,INTUS BIOSCIENCES
ENT-005311,07a_form_d_standardized.csv,0001664615-25-000003,"Intus Biosciences, LLC"
ENT-005312,04a_biopharmguy_therapeutics_standardized.csv,c3d28dda04cfed6e,QUANTUM SI
ENT-005313,04a_biopharmguy_therapeutics_standardized.csv,c3f1806ad9624934,ATLASXOMICS
ENT-005314,04a_biopharmguy_therapeutics_standardized.csv,7ff67be4bfc87ace,GENEDX
ENT-005315,04a_biopharmguy_therapeutics_standardized.csv,73868dc85de529f8,ONE CODEX
ENT-005316,04a_biopharmguy_therapeutics_standardized.csv,200875e16374eda6,NEOGENOMICS
ENT-005317,04a_biopharmguy_therapeutics_standardized.csv,1e453f15868957cc,DNA LINK
ENT-005318,04a_biopharmguy_therapeutics_standardized.csv,84f121c7a6489b15,MDNA LIFE SCIENCES
ENT-005319,04a_biopharmguy_therapeutics_standardized.csv,b34a2908869e6bac,AMD BIOTECH
ENT-005319,06a_biopharmguy_cros_standardized.csv,b34a2908869e6bac,AMD BIOTECH
ENT-005320,04a_biopharmguy_therapeutics_standardized.csv,059baf2c0ef4d0f4,BELAY DIAGNOSTICS
ENT-005321,04a_biopharmguy_therapeutics_standardized.csv,ca93e083dcbf4f48,IGENBIO
ENT-005322,04a_biopharmguy_therapeutics_standardized.csv,8f285a1b2101d380,PTM BIO
ENT-005323,04a_biopharmguy_therapeutics_standardized.csv,11c7937d8f422477,QUANTABIO
ENT-005324,04a_biopharmguy_therapeutics_standardized.csv,9181d26d369695bc,SAGE SCIENCE
ENT-005325,04a_biopharmguy_therapeutics_standardized.csv,d39b629155c19ef2,SEQWELL
ENT-005326,04a_biopharmguy_therapeutics_standardized.csv,9257933cf076b172,DELVE BIO
ENT-005327,04a_biopharmguy_therapeutics_standardized.csv,844d478606be75f8,ETON BIOSCIENCE
ENT-005328,04a_biopharmguy_therapeutics_standardized.csv,393b4a3e76fb291a,GENOSPACE
ENT-005329,04a_biopharmguy_therapeutics_standardized.csv,3026b45c0ace005e,OMIXON
ENT-005330,04a_biopharmguy_therapeutics_standardized.csv,ac4b4a39a33ca56a,SOPHIA GENETICS
ENT-005331,04a_biopharmguy_therapeutics_standardized.csv,97f9b51dd53e4ddc,VOLTA LABS
ENT-005331,08a_ycombinator_standardized.csv,12085,"Volta Labs, Inc."
ENT-005332,04a_biopharmguy_therapeutics_standardized.csv,de1d9fe098a058e7,AIXA BIO
ENT-005333,04a_biopharmguy_therapeutics_standardized.csv,03ac90f93cee32f0,APRIORI BIO
ENT-005334,04a_biopharmguy_therapeutics_standardized.csv,d00e825c9d56f7ca,BGI
ENT-005334,06a_biopharmguy_cros_standardized.csv,d00e825c9d56f7ca,BGI
ENT-005335,04a_biopharmguy_therapeutics_standardized.csv,1627577d44dbbc99,IMMUNEERING
ENT-005335,07a_form_d_standardized.csv,0001790340-25-000105,Immuneering Corp
ENT-005336,04a_biopharmguy_therapeutics_standardized.csv,68ed56bd3404edbd,NORD BIO
ENT-005337,04a_biopharmguy_therapeutics_standardized.csv,fb392255a274d19e,QUINTARA BIO
ENT-005338,04a_biopharmguy_therapeutics_standardized.csv,a559ff5c595baea0,QUIVER BIOSCIENCE
ENT-005339,04a_biopharmguy_therapeutics_standardized.csv,6d18a862efca5948,QUOTIENT THERAPEUTICS
ENT-005340,04a_biopharmguy_therapeutics_standardized.csv,b9fab8933517a251,GATEHOUSE BIO
ENT-005341,04a_biopharmguy_therapeutics_standardized.csv,85653e37f4998c92,PILLAR BIOSCIENCES
ENT-005342,04a_biopharmguy_therapeutics_standardized.csv,c0d9bc84c5707297,BRUKER SPATIAL GENOMICS
ENT-005343,04a_biopharmguy_therapeutics_standardized.csv,d1adec0ea198068c,TESSERA THERAPEUTICS
ENT-005344,04a_biopharmguy_therapeutics_standardized.csv,a82dae0502fb7aa7,BIOCYTOGEN
ENT-005345,04a_biopharmguy_therapeutics_standardized.csv,d4e668935f5bd6ac,FLEXOMICS
ENT-005346,04a_biopharmguy_therapeutics_standardized.csv,171b8776e8149738,HONEYCOMB BIOTECHNOLOGIES
ENT-005347,04a_biopharmguy_therapeutics_standardized.csv,7bf9c8adda1d4d1c,MOLECULAR LOOP
ENT-005348,04a_biopharmguy_therapeutics_standardized.csv,0793ad98ef8f8db3,GENEDX
ENT-005349,04a_biopharmguy_therapeutics_standardized.csv,f6d74224eda52607,VALTEDSEQ
ENT-005350,04a_biopharmguy_therapeutics_standardized.csv,ba9ed9d94600ce18,PSOMAGEN
ENT-005351,04a_biopharmguy_therapeutics_standardized.csv,ad77048b8f8084b2,TRIMGEN
ENT-005352,04a_biopharmguy_therapeutics_standardized.csv,1c93e1d31afbf1ce,GENOMENON
ENT-005352,07a_form_d_standardized.csv,0001650557-24-000001,"Genomenon, Inc."
ENT-005353,04a_biopharmguy_therapeutics_standardized.csv,7284b8bf0a051fc6,BANDIT BIOSYSTEMS
ENT-005354,04a_biopharmguy_therapeutics_standardized.csv,8725dada49cb9324,NXGEN MDX
ENT-005355,04a_biopharmguy_therapeutics_standardized.csv,1f874a1df91443b9,PHENOMIX SCIENCES
ENT-005356,04a_biopharmguy_therapeutics_standardized.csv,4ebd0aa210dd80c0,MACVECTOR
ENT-005357,04a_biopharmguy_therapeutics_standardized.csv,3f90fe24d04e65a5,GENETYPE
ENT-005358,04a_biopharmguy_therapeutics_standardized.csv,317e0e851a3ee8a3,ONCOTAB
ENT-005359,04a_biopharmguy_therapeutics_standardized.csv,82e9029f8d95f64f,BIOSKYRB GENOMICS
ENT-005360,04a_biopharmguy_therapeutics_standardized.csv,d62baa3ceea2f940,ETON BIOSCIENCE
ENT-005361,04a_biopharmguy_therapeutics_standardized.csv,7f3f9556092d166b,CODETTA BIOSCIENCES
ENT-005362,04a_biopharmguy_therapeutics_standardized.csv,5913822ffae07c65,GENOMIC PREDICTION
ENT-005363,04a_biopharmguy_therapeutics_standardized.csv,14a4f789bee4591e,NINTHBIO
ENT-005364,04a_biopharmguy_therapeutics_standardized.csv,ac0fcb723dd35ddb,BIOTIA
ENT-005365,04a_biopharmguy_therapeutics_standardized.csv,48a29fbb25cb6c77,MIRIMUS
